Name,Year,Total_sum,Female_count,Male_count,Female_percentage,Male_percentage,Gender
KIM,1997,6518,5270,1248,80.85302239950906,19.146977600490946,Unisex
DILAN,1997,1452,360,1092,24.793388429752067,75.20661157024794,Unisex
ALBINA,1998,4,4,0,100.0,0.0,Female
ONUR,1998,58,0,58,0.0,100.0,Male
GWENN,1998,1848,1201,647,64.98917748917748,35.01082251082251,Unisex
GWEN,1998,941,419,522,44.52709883103082,55.47290116896918,Unisex
ALIX,1998,37305,28371,8934,76.05146763168477,23.94853236831524,Unisex
MORGANN,1999,1229,459,770,37.34743694060212,62.65256305939788,Unisex
CYRIL,2000,698,0,698,0.0,100.0,Male
AMOUR,2000,782,287,495,36.70076726342711,63.29923273657288,Unisex
CHARLIE,2000,30211,15480,14731,51.23961470987389,48.76038529012611,Unisex
ANAEL,2000,2957,1241,1716,41.96821102468719,58.031788975312814,Unisex
NEHEMIE,2000,469,250,219,53.30490405117271,46.695095948827294,Unisex
TYANA,2001,9,9,0,100.0,0.0,Female
ASTRIDE,2001,5,5,0,100.0,0.0,Female
KEZIAH,2001,1699,467,1232,27.48675691583284,72.51324308416716,Unisex
WISSAM,2001,2491,451,2040,18.105178643115213,81.89482135688479,Unisex
HÉLÈNE,2002,387,387,0,100.0,0.0,Female
CLARENCE,2002,2943,924,2019,31.39653414882773,68.60346585117227,Unisex
ELY,2002,1634,623,1011,38.12729498164015,61.87270501835985,Unisex
BIANCA,2003,54,54,0,100.0,0.0,Female
BERYL,2003,762,607,155,79.65879265091863,20.341207349081365,Unisex
WISSAM,2003,2491,451,2040,18.105178643115213,81.89482135688479,Unisex
SWANNY,2003,534,310,224,58.05243445692884,41.94756554307117,Unisex
KEZIAH,2004,1699,467,1232,27.48675691583284,72.51324308416716,Unisex
SWANN,2005,8143,2279,5864,27.98722829424045,72.01277170575955,Unisex
ELWEN,2005,275,55,220,20.0,80.0,Unisex
SASHA,2005,18319,7736,10583,42.22937933293302,57.77062066706697,Unisex
ANH,2006,5,0,5,0.0,100.0,Male
MARCEL,2006,45,0,45,0.0,100.0,Male
LENAIK,2006,280,203,77,72.5,27.500000000000004,Unisex
MILANE,2006,634,298,336,47.003154574132495,52.99684542586751,Unisex
ELY,2006,1634,623,1011,38.12729498164015,61.87270501835985,Unisex
NOAME,2007,153,100,53,65.359477124183,34.64052287581699,Unisex
OLIVIA,2008,871,871,0,100.0,0.0,Female
ONUR,2008,36,0,36,0.0,100.0,Male
GABY,2008,4741,2448,2293,51.63467622864375,48.36532377135626,Unisex
NOAME,2009,153,100,53,65.359477124183,34.64052287581699,Unisex
NOELISE,2010,6,6,0,100.0,0.0,Female
NEHEMIE,2010,469,250,219,53.30490405117271,46.695095948827294,Unisex
ELWEN,2010,275,55,220,20.0,80.0,Unisex
KEZIAH,2010,1699,467,1232,27.48675691583284,72.51324308416716,Unisex
JESSY,2010,17091,3993,13098,23.363173600140424,76.63682639985957,Unisex
GILLIAN,2011,947,327,620,34.53009503695882,65.46990496304119,Unisex
SWANN,2012,8143,2279,5864,27.98722829424045,72.01277170575955,Unisex
TYANA,2013,41,41,0,100.0,0.0,Female
THAYS,2013,372,264,108,70.96774193548387,29.03225806451613,Unisex
WISSAM,2014,2491,451,2040,18.105178643115213,81.89482135688479,Unisex
MADY,2014,2286,1197,1089,52.362204724409445,47.63779527559055,Unisex
SULTAN,2015,775,518,257,66.83870967741935,33.16129032258065,Unisex
THAYS,2016,372,264,108,70.96774193548387,29.03225806451613,Unisex
TAHAR,2017,23,0,23,0.0,100.0,Male
MOANA,2019,1034,769,265,74.37137330754352,25.62862669245648,Unisex
MILANE,2019,634,298,336,47.003154574132495,52.99684542586751,Unisex
LINA,2020,2743,2743,0,100.0,0.0,Female
NGOC,2020,641,437,204,68.17472698907956,31.82527301092044,Unisex
TAHAR,2021,15,0,15,0.0,100.0,Male
KEZIAH,2022,1699,467,1232,27.48675691583284,72.51324308416716,Unisex
