Name,Year,Total_sum,Female_count,Male_count,Female_percentage,Male_percentage,Gender
Linn,1934,11,0,11,0.0,100.0,Male
Marvin,1934,4237,20,4217,0.4720320981826764,99.52796790181732,Male
Alto,1934,10,0,10,0.0,100.0,Male
Edmund,1934,600,0,600,0.0,100.0,Male
Darby,1934,10,0,10,0.0,100.0,Male
Kerwin,1934,5,0,5,0.0,100.0,Male
Jerry,1934,7515,382,7133,5.083166999334663,94.91683300066532,Male
Ottie,1934,21,13,8,61.90476190476191,38.095238095238095,Unisex
Drue,1934,13,6,7,46.15384615384615,53.84615384615385,Unisex
Ivy,1934,108,76,32,70.37037037037037,29.629629629629623,Unisex
Marcell,1934,21,11,10,52.38095238095239,47.61904761904761,Unisex
Laney,1934,13,7,6,53.84615384615385,46.15384615384615,Unisex
Robbie,1934,360,301,59,83.61111111111111,16.38888888888889,Unisex
Larrie,1934,26,5,21,19.23076923076924,80.76923076923077,Unisex
Lavern,1934,353,105,248,29.745042492917843,70.25495750708215,Unisex
Matilde,1934,47,35,12,74.46808510638297,25.53191489361702,Unisex
Audie,1934,29,8,21,27.58620689655172,72.41379310344827,Unisex
Montie,1934,40,15,25,37.5,62.5,Unisex
Texas,1934,14,7,7,50.0,50.0,Unisex
Onie,1934,22,17,5,77.27272727272727,22.727272727272727,Unisex
Brooke,1934,17,7,10,41.17647058823529,58.82352941176471,Unisex
Jaye,1934,15,9,6,60.0,40.0,Unisex
Elba,1934,41,29,12,70.73170731707317,29.268292682926827,Unisex
Delaine,1934,41,25,16,60.97560975609756,39.02439024390244,Unisex
Dorris,1934,196,153,43,78.06122448979592,21.93877551020408,Unisex
Climmie,1934,15,8,7,53.333333333333336,46.66666666666666,Unisex
Elvie,1934,34,28,6,82.35294117647058,17.647058823529413,Unisex
Cleo,1934,654,448,206,68.50152905198776,31.49847094801223,Unisex
Lyn,1934,46,28,18,60.86956521739131,39.130434782608695,Unisex
Roxy,1934,23,15,8,65.21739130434783,34.78260869565217,Unisex
Del,1934,42,10,32,23.809523809523807,76.19047619047619,Unisex
Orlean,1935,9,9,0,100.0,0.0,Female
Jonell,1935,44,44,0,100.0,0.0,Female
Corabelle,1935,5,5,0,100.0,0.0,Female
Catalina,1935,55,55,0,100.0,0.0,Female
Donie,1935,7,7,0,100.0,0.0,Female
Mella,1935,10,10,0,100.0,0.0,Female
Marigold,1935,6,6,0,100.0,0.0,Female
Georgean,1935,5,5,0,100.0,0.0,Female
Oliver,1935,655,9,646,1.3740458015267176,98.62595419847328,Male
Rondel,1935,7,0,7,0.0,100.0,Male
Dusty,1935,5,0,5,0.0,100.0,Male
Lacy,1935,117,17,100,14.529914529914532,85.47008547008546,Male
Alto,1935,11,0,11,0.0,100.0,Male
Sherrel,1935,12,0,12,0.0,100.0,Male
Melvyn,1935,90,0,90,0.0,100.0,Male
Lamont,1935,23,0,23,0.0,100.0,Male
Merwyn,1935,28,0,28,0.0,100.0,Male
Gorden,1935,56,0,56,0.0,100.0,Male
Doyle,1935,635,6,629,0.9448818897637796,99.05511811023622,Male
Edd,1935,84,0,84,0.0,100.0,Male
Brownie,1935,25,10,15,40.0,60.0,Unisex
Lovell,1935,50,16,34,32.0,68.0,Unisex
Verle,1935,52,8,44,15.384615384615383,84.61538461538461,Unisex
Lesley,1935,65,28,37,43.07692307692308,56.92307692307692,Unisex
Lugene,1935,16,9,7,56.25,43.75,Unisex
Sammie,1935,458,125,333,27.292576419213976,72.70742358078603,Unisex
Binnie,1935,24,17,7,70.83333333333334,29.166666666666668,Unisex
Ivey,1935,31,11,20,35.483870967741936,64.51612903225806,Unisex
Jacque,1935,52,43,9,82.6923076923077,17.307692307692307,Unisex
Otha,1935,111,22,89,19.81981981981982,80.18018018018019,Unisex
Love,1935,15,6,9,40.0,60.0,Unisex
Myrl,1935,45,19,26,42.22222222222222,57.77777777777777,Unisex
Lennie,1935,70,47,23,67.14285714285714,32.857142857142854,Unisex
Encarnacion,1935,13,5,8,38.46153846153847,61.53846153846154,Unisex
Ladell,1935,13,7,6,53.84615384615385,46.15384615384615,Unisex
Athel,1935,12,5,7,41.66666666666667,58.333333333333336,Unisex
Lavone,1935,27,21,6,77.77777777777779,22.22222222222222,Unisex
Cleo,1935,593,426,167,71.8381112984823,28.161888701517707,Unisex
Bonny,1935,32,26,6,81.25,18.75,Unisex
Leverne,1935,16,7,9,43.75,56.25,Unisex
Orva,1935,16,11,5,68.75,31.25,Unisex
Pernell,1935,17,7,10,41.17647058823529,58.82352941176471,Unisex
Verlyn,1935,61,17,44,27.86885245901639,72.1311475409836,Unisex
Henri,1935,34,10,24,29.411764705882355,70.58823529411765,Unisex
Lavelle,1935,41,32,9,78.04878048780488,21.951219512195124,Unisex
Marrion,1935,16,10,6,62.5,37.5,Unisex
Deane,1935,61,16,45,26.229508196721312,73.77049180327869,Unisex
Morna,1936,7,7,0,100.0,0.0,Female
Ophelia,1936,171,171,0,100.0,0.0,Female
Rachel,1936,1224,1207,17,98.61111111111111,1.3888888888888888,Female
Evelyne,1936,37,37,0,100.0,0.0,Female
Vera,1936,1517,1511,6,99.6044825313118,0.3955174686882004,Female
Ivie,1936,9,9,0,100.0,0.0,Female
Meryle,1936,5,5,0,100.0,0.0,Female
Milly,1936,6,6,0,100.0,0.0,Female
Darleen,1936,112,112,0,100.0,0.0,Female
Leontine,1936,12,12,0,100.0,0.0,Female
Talbert,1936,12,0,12,0.0,100.0,Male
Junius,1936,54,0,54,0.0,100.0,Male
Len,1936,32,0,32,0.0,100.0,Male
Allyn,1936,43,5,38,11.627906976744184,88.37209302325581,Male
Camilo,1936,14,0,14,0.0,100.0,Male
Enos,1936,37,0,37,0.0,100.0,Male
Marsh,1936,5,0,5,0.0,100.0,Male
Hilbert,1936,33,0,33,0.0,100.0,Male
Cory,1936,5,0,5,0.0,100.0,Male
Rodolfo,1936,131,0,131,0.0,100.0,Male
Ventura,1936,5,0,5,0.0,100.0,Male
Duval,1936,7,0,7,0.0,100.0,Male
Ronaldo,1936,5,0,5,0.0,100.0,Male
Ettore,1936,6,0,6,0.0,100.0,Male
Rayfield,1936,22,0,22,0.0,100.0,Male
Curlee,1936,7,0,7,0.0,100.0,Male
Merwyn,1936,31,0,31,0.0,100.0,Male
Claudie,1936,108,41,67,37.96296296296296,62.03703703703704,Unisex
Maxie,1936,175,63,112,36.0,64.0,Unisex
Lynn,1936,998,384,614,38.476953907815634,61.523046092184366,Unisex
Lee,1936,2857,439,2418,15.365768288414422,84.63423171158558,Unisex
Darnell,1936,32,8,24,25.0,75.0,Unisex
Dell,1936,68,28,40,41.17647058823529,58.82352941176471,Unisex
Mozell,1936,60,48,12,80.0,20.0,Unisex
Gale,1936,372,122,250,32.795698924731184,67.20430107526882,Unisex
Del,1936,54,13,41,24.07407407407408,75.92592592592592,Unisex
Whitney,1936,25,6,19,24.0,76.0,Unisex
Argie,1936,26,19,7,73.07692307692307,26.923076923076923,Unisex
Cledith,1936,24,12,12,50.0,50.0,Unisex
Roxy,1936,26,18,8,69.23076923076923,30.76923076923077,Unisex
Ova,1936,16,9,7,56.25,43.75,Unisex
Beryl,1936,175,138,37,78.85714285714286,21.142857142857142,Unisex
Clois,1936,23,7,16,30.434782608695656,69.56521739130434,Unisex
Darby,1936,12,5,7,41.66666666666667,58.333333333333336,Unisex
Myrle,1936,52,42,10,80.76923076923077,19.23076923076924,Unisex
Lyn,1936,42,23,19,54.761904761904766,45.23809523809524,Unisex
Caroll,1936,47,26,21,55.319148936170215,44.680851063829785,Unisex
Elza,1936,35,8,27,22.857142857142858,77.14285714285715,Unisex
Arlee,1936,23,13,10,56.52173913043478,43.47826086956522,Unisex
Dorris,1936,156,118,38,75.64102564102564,24.35897435897436,Unisex
Benita,1937,112,112,0,100.0,0.0,Female
Erline,1937,16,16,0,100.0,0.0,Female
Mimi,1937,52,52,0,100.0,0.0,Female
Morene,1937,11,11,0,100.0,0.0,Female
Lysbeth,1937,11,11,0,100.0,0.0,Female
Brigid,1937,7,7,0,100.0,0.0,Female
Billye,1937,67,67,0,100.0,0.0,Female
Carle,1937,8,0,8,0.0,100.0,Male
Fabian,1937,21,0,21,0.0,100.0,Male
Mackey,1937,10,0,10,0.0,100.0,Male
Foster,1937,102,0,102,0.0,100.0,Male
Dino,1937,30,0,30,0.0,100.0,Male
Ronaldo,1937,8,0,8,0.0,100.0,Male
Arvis,1937,9,0,9,0.0,100.0,Male
Aniceto,1937,7,0,7,0.0,100.0,Male
Augustin,1937,23,0,23,0.0,100.0,Male
Albert,1937,5694,29,5665,0.5093080435546189,99.49069195644536,Male
Jomes,1937,9,0,9,0.0,100.0,Male
Lamont,1937,41,0,41,0.0,100.0,Male
Cresencio,1937,12,0,12,0.0,100.0,Male
Denzel,1937,21,0,21,0.0,100.0,Male
Hartley,1937,21,0,21,0.0,100.0,Male
Scottie,1937,47,17,30,36.17021276595745,63.82978723404256,Unisex
Garnet,1937,129,104,25,80.62015503875969,19.37984496124032,Unisex
Lesley,1937,75,36,39,48.0,52.0,Unisex
Algie,1937,23,5,18,21.73913043478261,78.26086956521739,Unisex
Elvie,1937,51,33,18,64.70588235294117,35.294117647058826,Unisex
Burnice,1937,49,26,23,53.06122448979592,46.93877551020408,Unisex
Binnie,1937,27,20,7,74.07407407407408,25.925925925925924,Unisex
Carlie,1937,33,11,22,33.33333333333333,66.66666666666666,Unisex
Sydney,1937,184,91,93,49.45652173913043,50.54347826086957,Unisex
Oral,1937,30,6,24,20.0,80.0,Unisex
Freddie,1937,1410,245,1165,17.375886524822697,82.62411347517731,Unisex
Bethel,1937,72,47,25,65.27777777777779,34.72222222222222,Unisex
Arnell,1937,22,11,11,50.0,50.0,Unisex
Osie,1937,21,15,6,71.42857142857143,28.57142857142857,Unisex
Donie,1937,13,6,7,46.15384615384615,53.84615384615385,Unisex
Mozell,1937,50,41,9,82.0,18.0,Unisex
Joey,1937,49,11,38,22.448979591836736,77.55102040816327,Unisex
Montie,1937,36,14,22,38.88888888888889,61.11111111111112,Unisex
Avon,1937,38,15,23,39.47368421052632,60.526315789473685,Unisex
Burnette,1937,21,13,8,61.90476190476191,38.095238095238095,Unisex
Tracey,1937,11,5,6,45.45454545454545,54.54545454545454,Unisex
Meredith,1937,205,152,53,74.14634146341463,25.853658536585368,Unisex
Shirl,1937,19,5,14,26.31578947368421,73.68421052631578,Unisex
Marvis,1937,40,28,12,70.0,30.0,Unisex
Vertis,1937,19,7,12,36.84210526315789,63.1578947368421,Unisex
Arrie,1937,27,21,6,77.77777777777779,22.22222222222222,Unisex
Jolly,1937,21,11,10,52.38095238095239,47.61904761904761,Unisex
Genia,1938,6,6,0,100.0,0.0,Female
Catalina,1938,43,43,0,100.0,0.0,Female
Tonie,1938,12,12,0,100.0,0.0,Female
Janita,1938,7,7,0,100.0,0.0,Female
Ila,1938,299,299,0,100.0,0.0,Female
Carolynn,1938,70,70,0,100.0,0.0,Female
Sharyn,1938,24,24,0,100.0,0.0,Female
Seth,1938,65,0,65,0.0,100.0,Male
Ottie,1938,5,0,5,0.0,100.0,Male
Sylvio,1938,13,0,13,0.0,100.0,Male
Gerald,1938,10009,37,9972,0.3696672994305125,99.6303327005695,Male
Hubbard,1938,18,0,18,0.0,100.0,Male
Marice,1938,6,0,6,0.0,100.0,Male
Carvin,1938,5,0,5,0.0,100.0,Male
Perry,1938,598,19,579,3.177257525083612,96.8227424749164,Male
Quinten,1938,6,0,6,0.0,100.0,Male
Eleazar,1938,5,0,5,0.0,100.0,Male
Larson,1938,5,0,5,0.0,100.0,Male
Gorden,1938,43,0,43,0.0,100.0,Male
Wheeler,1938,17,0,17,0.0,100.0,Male
Page,1938,25,9,16,36.0,64.0,Unisex
Delma,1938,162,126,36,77.77777777777779,22.22222222222222,Unisex
Ivey,1938,31,7,24,22.58064516129032,77.41935483870968,Unisex
Temple,1938,20,12,8,60.0,40.0,Unisex
Frankie,1938,897,527,370,58.75139353400223,41.248606465997774,Unisex
Brownie,1938,21,11,10,52.38095238095239,47.61904761904761,Unisex
Afton,1938,24,14,10,58.333333333333336,41.66666666666667,Unisex
Audie,1938,33,15,18,45.45454545454545,54.54545454545454,Unisex
Zollie,1938,16,6,10,37.5,62.5,Unisex
Garnet,1938,110,93,17,84.54545454545455,15.454545454545451,Unisex
Teddie,1938,38,13,25,34.21052631578947,65.78947368421053,Unisex
Matilde,1938,30,21,9,70.0,30.0,Unisex
Carrol,1938,310,140,170,45.16129032258064,54.83870967741935,Unisex
Sunny,1938,44,30,14,68.18181818181817,31.818181818181817,Unisex
Dossie,1938,12,6,6,50.0,50.0,Unisex
Donnis,1938,40,31,9,77.5,22.5,Unisex
Cloyce,1938,30,6,24,20.0,80.0,Unisex
Dannie,1938,128,26,102,20.3125,79.6875,Unisex
Collie,1938,17,9,8,52.94117647058824,47.05882352941176,Unisex
Vinnie,1938,36,30,6,83.33333333333334,16.666666666666664,Unisex
Jolly,1938,14,6,8,42.85714285714285,57.14285714285714,Unisex
Vernie,1938,83,52,31,62.65060240963856,37.34939759036144,Unisex
Deane,1938,51,16,35,31.37254901960784,68.62745098039215,Unisex
Lexie,1938,34,27,7,79.41176470588235,20.588235294117645,Unisex
Catalina,1939,49,49,0,100.0,0.0,Female
Madeline,1939,888,888,0,100.0,0.0,Female
Mildred,1939,4157,4137,20,99.51888381044022,0.4811161895597786,Female
Vada,1939,98,98,0,100.0,0.0,Female
Saralyn,1939,13,13,0,100.0,0.0,Female
Ariel,1939,7,7,0,100.0,0.0,Female
Bethany,1939,29,29,0,100.0,0.0,Female
Micky,1939,10,0,10,0.0,100.0,Male
Hansford,1939,10,0,10,0.0,100.0,Male
Athel,1939,8,0,8,0.0,100.0,Male
Hiram,1939,89,0,89,0.0,100.0,Male
Scott,1939,276,0,276,0.0,100.0,Male
Delwin,1939,31,0,31,0.0,100.0,Male
Rudi,1939,5,0,5,0.0,100.0,Male
Harris,1939,143,0,143,0.0,100.0,Male
Camilo,1939,7,0,7,0.0,100.0,Male
Willey,1939,7,0,7,0.0,100.0,Male
Roye,1939,6,0,6,0.0,100.0,Male
Donnis,1939,33,24,9,72.72727272727273,27.27272727272727,Unisex
Nicola,1939,14,6,8,42.85714285714285,57.14285714285714,Unisex
Shawn,1939,18,7,11,38.88888888888889,61.11111111111112,Unisex
Rennie,1939,23,10,13,43.47826086956522,56.52173913043478,Unisex
Tracy,1939,133,23,110,17.293233082706767,82.70676691729322,Unisex
Audry,1939,65,49,16,75.38461538461539,24.615384615384617,Unisex
Teddie,1939,32,13,19,40.625,59.375,Unisex
Vernie,1939,78,45,33,57.692307692307686,42.30769230769231,Unisex
Sandy,1939,329,260,69,79.0273556231003,20.97264437689969,Unisex
Collie,1939,19,7,12,36.84210526315789,63.1578947368421,Unisex
Audie,1939,36,12,24,33.33333333333333,66.66666666666666,Unisex
Elgie,1939,18,11,7,61.11111111111112,38.88888888888889,Unisex
Jacque,1939,71,54,17,76.05633802816901,23.943661971830984,Unisex
Bonny,1939,50,42,8,84.0,16.0,Unisex
Santos,1939,127,42,85,33.07086614173229,66.92913385826772,Unisex
Darris,1939,19,6,13,31.57894736842105,68.42105263157895,Unisex
Hallie,1939,105,83,22,79.04761904761905,20.95238095238096,Unisex
Lorenza,1939,67,26,41,38.80597014925373,61.19402985074627,Unisex
Myrl,1939,39,11,28,28.205128205128204,71.7948717948718,Unisex
Cary,1939,117,20,97,17.094017094017094,82.90598290598291,Unisex
Lavelle,1939,38,27,11,71.05263157894737,28.94736842105264,Unisex
Lorain,1939,17,11,6,64.70588235294117,35.294117647058826,Unisex
Ladell,1939,12,6,6,50.0,50.0,Unisex
Jonnie,1939,135,83,52,61.48148148148148,38.51851851851852,Unisex
Meryle,1939,14,9,5,64.28571428571429,35.714285714285715,Unisex
Robin,1939,297,131,166,44.1077441077441,55.892255892255896,Unisex
Larue,1939,92,74,18,80.43478260869566,19.565217391304348,Unisex
Sevilla,1940,5,5,0,100.0,0.0,Female
Cinderella,1940,9,9,0,100.0,0.0,Female
Ricki,1940,7,7,0,100.0,0.0,Female
Joline,1940,14,14,0,100.0,0.0,Female
Eliza,1940,148,148,0,100.0,0.0,Female
San,1940,6,6,0,100.0,0.0,Female
Shella,1940,11,11,0,100.0,0.0,Female
Morene,1940,8,8,0,100.0,0.0,Female
Blondie,1940,12,12,0,100.0,0.0,Female
Alvah,1940,17,0,17,0.0,100.0,Male
Bennett,1940,99,0,99,0.0,100.0,Male
Gerome,1940,14,0,14,0.0,100.0,Male
Thermon,1940,15,0,15,0.0,100.0,Male
Saint,1940,7,0,7,0.0,100.0,Male
Buell,1940,12,0,12,0.0,100.0,Male
Alwin,1940,10,0,10,0.0,100.0,Male
Manly,1940,17,0,17,0.0,100.0,Male
Saunders,1940,6,0,6,0.0,100.0,Male
Wadie,1940,13,7,6,53.84615384615385,46.15384615384615,Unisex
Ivory,1940,130,50,80,38.46153846153847,61.53846153846154,Unisex
Raye,1940,29,22,7,75.86206896551724,24.13793103448276,Unisex
Arlee,1940,18,9,9,50.0,50.0,Unisex
Caroll,1940,65,42,23,64.61538461538461,35.38461538461539,Unisex
Ivy,1940,88,66,22,75.0,25.0,Unisex
Maryland,1940,19,12,7,63.1578947368421,36.84210526315789,Unisex
Jerre,1940,49,29,20,59.18367346938776,40.81632653061224,Unisex
Dayle,1940,46,29,17,63.04347826086957,36.95652173913043,Unisex
Afton,1940,23,13,10,56.52173913043478,43.47826086956522,Unisex
Marlowe,1940,20,5,15,25.0,75.0,Unisex
Ollie,1940,621,423,198,68.11594202898551,31.88405797101449,Unisex
Hilary,1940,41,12,29,29.268292682926827,70.73170731707317,Unisex
Lyn,1940,86,59,27,68.6046511627907,31.3953488372093,Unisex
Marion,1940,3160,2111,1049,66.80379746835443,33.19620253164557,Unisex
Cledith,1940,16,5,11,31.25,68.75,Unisex
Teddie,1940,49,16,33,32.6530612244898,67.3469387755102,Unisex
Meredith,1940,254,172,82,67.71653543307087,32.28346456692913,Unisex
Johnie,1940,276,46,230,16.666666666666664,83.33333333333334,Unisex
Lyndell,1940,43,11,32,25.58139534883721,74.4186046511628,Unisex
Bobie,1940,18,7,11,38.88888888888889,61.11111111111112,Unisex
Audry,1940,49,38,11,77.55102040816327,22.448979591836736,Unisex
Carley,1940,26,12,14,46.15384615384615,53.84615384615385,Unisex
Ova,1940,17,5,12,29.411764705882355,70.58823529411765,Unisex
Arvis,1940,27,13,14,48.14814814814815,51.85185185185185,Unisex
Verlie,1940,30,24,6,80.0,20.0,Unisex
Little,1940,21,6,15,28.57142857142857,71.42857142857143,Unisex
Fern,1941,306,301,5,98.36601307189542,1.6339869281045754,Female
Cinda,1941,39,39,0,100.0,0.0,Female
Evlyn,1941,7,7,0,100.0,0.0,Female
Vanita,1941,19,19,0,100.0,0.0,Female
Juanita,1941,3070,3044,26,99.15309446254072,0.8469055374592834,Female
Charla,1941,37,37,0,100.0,0.0,Female
Lorell,1941,6,6,0,100.0,0.0,Female
Joan,1941,13456,13381,75,99.44262782401904,0.557372175980975,Female
Normajean,1941,11,11,0,100.0,0.0,Female
Jannet,1941,7,7,0,100.0,0.0,Female
Gracy,1941,9,9,0,100.0,0.0,Female
Monroe,1941,182,0,182,0.0,100.0,Male
Lonnie,1941,1301,98,1203,7.532667179093005,92.467332820907,Male
Lane,1941,77,7,70,9.090909090909092,90.9090909090909,Male
Randle,1941,40,0,40,0.0,100.0,Male
Kent,1941,676,0,676,0.0,100.0,Male
Emile,1941,84,0,84,0.0,100.0,Male
Bertis,1941,9,0,9,0.0,100.0,Male
Leston,1941,8,0,8,0.0,100.0,Male
Geary,1941,26,0,26,0.0,100.0,Male
Barney,1941,178,0,178,0.0,100.0,Male
Britton,1941,6,0,6,0.0,100.0,Male
Kenyon,1941,12,0,12,0.0,100.0,Male
Pierre,1941,70,0,70,0.0,100.0,Male
Gustave,1941,29,0,29,0.0,100.0,Male
Rondel,1941,6,0,6,0.0,100.0,Male
Clair,1941,194,29,165,14.948453608247425,85.05154639175258,Male
Ozell,1941,37,16,21,43.24324324324324,56.75675675675676,Unisex
Ivy,1941,107,69,38,64.48598130841121,35.51401869158878,Unisex
Dana,1941,426,282,144,66.19718309859155,33.80281690140845,Unisex
Ferrell,1941,45,8,37,17.77777777777778,82.22222222222221,Unisex
Hilary,1941,50,24,26,48.0,52.0,Unisex
Glendell,1941,22,8,14,36.36363636363637,63.63636363636363,Unisex
Llewellyn,1941,48,8,40,16.666666666666664,83.33333333333334,Unisex
Dorian,1941,19,5,14,26.31578947368421,73.68421052631578,Unisex
Gale,1941,626,339,287,54.153354632587856,45.846645367412144,Unisex
Lynell,1941,16,8,8,50.0,50.0,Unisex
Nollie,1941,12,6,6,50.0,50.0,Unisex
Hollie,1941,28,11,17,39.285714285714285,60.71428571428571,Unisex
Vernell,1941,162,115,47,70.98765432098766,29.01234567901235,Unisex
Conny,1941,14,7,7,50.0,50.0,Unisex
Loye,1941,21,6,15,28.57142857142857,71.42857142857143,Unisex
Lindsay,1941,46,9,37,19.565217391304348,80.43478260869566,Unisex
Jule,1941,36,17,19,47.22222222222222,52.77777777777778,Unisex
Carlin,1941,17,5,12,29.411764705882355,70.58823529411765,Unisex
Christy,1941,63,38,25,60.31746031746032,39.68253968253968,Unisex
Willie,1941,8389,1860,6529,22.171891763023005,77.82810823697699,Unisex
Vernie,1941,62,33,29,53.2258064516129,46.774193548387096,Unisex
Robbin,1941,19,9,10,47.368421052631575,52.63157894736842,Unisex
Ardell,1941,66,36,30,54.54545454545454,45.45454545454545,Unisex
Sheridan,1941,83,31,52,37.34939759036144,62.65060240963856,Unisex
Lindy,1941,34,17,17,50.0,50.0,Unisex
Willia,1942,87,77,10,88.50574712643679,11.494252873563218,Female
Kathern,1942,46,46,0,100.0,0.0,Female
Eliza,1942,156,151,5,96.7948717948718,3.205128205128205,Female
Pamala,1942,37,37,0,100.0,0.0,Female
Luanna,1942,18,18,0,100.0,0.0,Female
Greta,1942,135,135,0,100.0,0.0,Female
Bruna,1942,6,6,0,100.0,0.0,Female
Elizabeth,1942,11237,11185,52,99.5372430363976,0.4627569636023849,Female
Juleen,1942,7,7,0,100.0,0.0,Female
Jodee,1942,6,6,0,100.0,0.0,Female
Emmet,1942,40,0,40,0.0,100.0,Male
Fortunato,1942,10,0,10,0.0,100.0,Male
Rollie,1942,63,6,57,9.523809523809524,90.47619047619048,Male
Andy,1942,329,6,323,1.82370820668693,98.17629179331308,Male
Faris,1942,5,0,5,0.0,100.0,Male
Danial,1942,59,0,59,0.0,100.0,Male
Alfredo,1942,198,0,198,0.0,100.0,Male
Joffre,1942,5,0,5,0.0,100.0,Male
Rochester,1942,14,0,14,0.0,100.0,Male
Doug,1942,229,0,229,0.0,100.0,Male
Jimmie,1942,3068,528,2540,17.209908735332462,82.79009126466754,Unisex
Ozell,1942,34,9,25,26.47058823529412,73.52941176470588,Unisex
Jodie,1942,59,25,34,42.3728813559322,57.6271186440678,Unisex
Whitney,1942,53,11,42,20.75471698113208,79.24528301886792,Unisex
Hallie,1942,90,74,16,82.22222222222221,17.77777777777778,Unisex
Jessie,1942,2394,1391,1003,58.10359231411864,41.89640768588137,Unisex
Tomie,1942,19,9,10,47.368421052631575,52.63157894736842,Unisex
Darby,1942,27,18,9,66.66666666666666,33.33333333333333,Unisex
Luverne,1942,25,12,13,48.0,52.0,Unisex
Merlyn,1942,102,27,75,26.47058823529412,73.52941176470588,Unisex
Carrol,1942,267,140,127,52.43445692883895,47.565543071161045,Unisex
Johnnie,1942,2627,1069,1558,40.692805481537874,59.307194518462126,Unisex
Arie,1942,22,12,10,54.54545454545454,45.45454545454545,Unisex
Ozie,1942,12,6,6,50.0,50.0,Unisex
Rea,1942,24,17,7,70.83333333333334,29.166666666666668,Unisex
Lindy,1942,34,22,12,64.70588235294117,35.294117647058826,Unisex
Onie,1942,20,14,6,70.0,30.0,Unisex
Lavaughn,1942,21,15,6,71.42857142857143,28.57142857142857,Unisex
Noel,1942,462,94,368,20.346320346320347,79.65367965367966,Unisex
Lyndal,1942,17,6,11,35.294117647058826,64.70588235294117,Unisex
Bethel,1942,46,38,8,82.6086956521739,17.391304347826086,Unisex
Cameron,1942,65,14,51,21.53846153846154,78.46153846153847,Unisex
Carlee,1942,13,8,5,61.53846153846154,38.46153846153847,Unisex
Rickie,1942,22,6,16,27.27272727272727,72.72727272727273,Unisex
Curley,1942,52,11,41,21.15384615384616,78.84615384615384,Unisex
Roye,1942,10,5,5,50.0,50.0,Unisex
Ossie,1942,66,42,24,63.63636363636363,36.36363636363637,Unisex
Lannie,1942,61,18,43,29.508196721311474,70.49180327868852,Unisex
Lennis,1942,26,5,21,19.23076923076924,80.76923076923077,Unisex
Sari,1943,18,18,0,100.0,0.0,Female
Beth,1943,785,785,0,100.0,0.0,Female
Shirlee,1943,119,119,0,100.0,0.0,Female
Imo,1943,12,12,0,100.0,0.0,Female
Sudie,1943,32,32,0,100.0,0.0,Female
Maxcine,1943,34,34,0,100.0,0.0,Female
Collette,1943,44,44,0,100.0,0.0,Female
Sharyn,1943,131,131,0,100.0,0.0,Female
Rony,1943,5,0,5,0.0,100.0,Male
Marcello,1943,7,0,7,0.0,100.0,Male
Oakley,1943,22,0,22,0.0,100.0,Male
Terrel,1943,19,0,19,0.0,100.0,Male
Haven,1943,13,0,13,0.0,100.0,Male
Alfredo,1943,226,0,226,0.0,100.0,Male
Marcial,1943,9,0,9,0.0,100.0,Male
Burnice,1943,34,17,17,50.0,50.0,Unisex
Lindley,1943,11,5,6,45.45454545454545,54.54545454545454,Unisex
Temple,1943,19,9,10,47.368421052631575,52.63157894736842,Unisex
Mickie,1943,71,59,12,83.09859154929578,16.901408450704224,Unisex
Lyn,1943,133,104,29,78.19548872180451,21.804511278195488,Unisex
Kerry,1943,298,87,211,29.194630872483224,70.80536912751678,Unisex
Lovell,1943,39,7,32,17.94871794871795,82.05128205128204,Unisex
Teryl,1943,12,5,7,41.66666666666667,58.333333333333336,Unisex
Ardie,1943,26,12,14,46.15384615384615,53.84615384615385,Unisex
Avon,1943,24,10,14,41.66666666666667,58.333333333333336,Unisex
Clemmie,1943,42,26,16,61.90476190476191,38.095238095238095,Unisex
Meryl,1943,44,31,13,70.45454545454545,29.545454545454547,Unisex
Gale,1943,728,425,303,58.37912087912088,41.62087912087912,Unisex
Darby,1943,26,18,8,69.23076923076923,30.76923076923077,Unisex
Leotha,1943,13,7,6,53.84615384615385,46.15384615384615,Unisex
Alva,1943,245,97,148,39.59183673469388,60.40816326530612,Unisex
Shawn,1943,39,12,27,30.76923076923077,69.23076923076923,Unisex
Audie,1943,27,19,8,70.37037037037037,29.629629629629623,Unisex
Marlo,1943,30,14,16,46.66666666666666,53.333333333333336,Unisex
Kyle,1943,143,22,121,15.384615384615383,84.61538461538461,Unisex
Foy,1943,49,9,40,18.367346938775512,81.63265306122449,Unisex
Daryle,1943,36,7,29,19.444444444444446,80.55555555555556,Unisex
Orie,1943,20,5,15,25.0,75.0,Unisex
Myrl,1943,40,19,21,47.5,52.5,Unisex
Arliss,1943,29,20,9,68.96551724137932,31.03448275862069,Unisex
Nieves,1943,13,6,7,46.15384615384615,53.84615384615385,Unisex
Cleotha,1943,23,5,18,21.73913043478261,78.26086956521739,Unisex
Lyndell,1943,51,22,29,43.13725490196079,56.86274509803921,Unisex
Carnell,1943,35,7,28,20.0,80.0,Unisex
Verlie,1944,22,22,0,100.0,0.0,Female
Thelma,1944,2010,1996,14,99.30348258706468,0.6965174129353234,Female
Bethany,1944,34,34,0,100.0,0.0,Female
Laveda,1944,13,13,0,100.0,0.0,Female
Charla,1944,120,120,0,100.0,0.0,Female
Annita,1944,28,28,0,100.0,0.0,Female
Danna,1944,87,87,0,100.0,0.0,Female
