Name,Year,Total_sum,Female_count,Male_count,Female_percentage,Male_percentage,Gender
Meryk,2014,9,3,6,33.33333333333333,66.66666666666666,Unisex
Jaxsyn,2014,14,3,11,21.428571428571427,78.57142857142857,Unisex
Avi,2014,52,18,34,34.61538461538461,65.38461538461539,Unisex
Ilya,2014,31,5,26,16.129032258064516,83.87096774193549,Unisex
Gwendolyn,2015,12,12,0,100.0,0.0,Female
Makenzie,2015,6,6,0,100.0,0.0,Female
Tyshanae,2015,1,1,0,100.0,0.0,Female
Alaina,2015,15,15,0,100.0,0.0,Female
Astrid,2015,5,5,0,100.0,0.0,Female
Saleena,2015,1,1,0,100.0,0.0,Female
Jenaya,2015,1,1,0,100.0,0.0,Female
Hermione,2015,1,1,0,100.0,0.0,Female
Fatma,2015,3,3,0,100.0,0.0,Female
Farisha,2015,1,1,0,100.0,0.0,Female
Kayleen,2015,1,1,0,100.0,0.0,Female
Storie,2015,1,1,0,100.0,0.0,Female
Adaline,2015,5,5,0,100.0,0.0,Female
Minhah,2015,1,1,0,100.0,0.0,Female
Jayzelle,2015,1,1,0,100.0,0.0,Female
Amia,2015,2,2,0,100.0,0.0,Female
Lana,2015,20,20,0,100.0,0.0,Female
Aanvi,2015,1,1,0,100.0,0.0,Female
Maëlly,2015,1,1,0,100.0,0.0,Female
Mozan,2015,1,1,0,100.0,0.0,Female
Jaeya,2015,1,1,0,100.0,0.0,Female
Tabea,2015,4,4,0,100.0,0.0,Female
Atley,2015,1,1,0,100.0,0.0,Female
Kealey,2015,2,2,0,100.0,0.0,Female
Monessa,2015,1,1,0,100.0,0.0,Female
Ranya,2015,1,1,0,100.0,0.0,Female
Hakyra,2015,1,1,0,100.0,0.0,Female
Lynelle,2015,1,1,0,100.0,0.0,Female
Cambree,2015,1,1,0,100.0,0.0,Female
Elyana,2015,1,1,0,100.0,0.0,Female
Izabella,2015,19,19,0,100.0,0.0,Female
Emmanuelle,2015,3,3,0,100.0,0.0,Female
Iallah,2015,1,1,0,100.0,0.0,Female
Enaya,2015,1,1,0,100.0,0.0,Female
Darianna,2015,1,1,0,100.0,0.0,Female
Kliio,2015,1,1,0,100.0,0.0,Female
Madalena,2015,2,2,0,100.0,0.0,Female
Tia,2015,7,7,0,100.0,0.0,Female
Pyper,2015,9,9,0,100.0,0.0,Female
Saphira,2015,1,1,0,100.0,0.0,Female
Laughlyn,2015,1,1,0,100.0,0.0,Female
Dakira,2015,1,1,0,100.0,0.0,Female
Ayleen,2015,2,2,0,100.0,0.0,Female
Maresa,2015,1,1,0,100.0,0.0,Female
Terra,2015,1,1,0,100.0,0.0,Female
Kacie,2015,3,3,0,100.0,0.0,Female
Neila,2015,2,2,0,100.0,0.0,Female
Netheah,2015,1,1,0,100.0,0.0,Female
Sharee,2015,1,1,0,100.0,0.0,Female
Acha,2015,1,1,0,100.0,0.0,Female
Saige,2015,13,13,0,100.0,0.0,Female
Kassandra,2015,7,7,0,100.0,0.0,Female
Naala,2015,1,1,0,100.0,0.0,Female
Ashauna,2015,1,1,0,100.0,0.0,Female
Ephrata,2015,1,1,0,100.0,0.0,Female
Journee,2015,2,2,0,100.0,0.0,Female
Tamara,2015,9,9,0,100.0,0.0,Female
Unah,2015,1,1,0,100.0,0.0,Female
Elke,2015,1,1,0,100.0,0.0,Female
Macy,2015,21,21,0,100.0,0.0,Female
Kameela,2015,2,2,0,100.0,0.0,Female
Jahzíelle,2015,1,1,0,100.0,0.0,Female
Seyvah,2015,1,1,0,100.0,0.0,Female
Kaelynn,2015,4,4,0,100.0,0.0,Female
Roberta,2015,1,1,0,100.0,0.0,Female
Analin,2015,1,1,0,100.0,0.0,Female
Patvabelle,2015,1,1,0,100.0,0.0,Female
Darleen,2015,1,1,0,100.0,0.0,Female
Erine,2015,1,1,0,100.0,0.0,Female
Marki,2015,1,1,0,100.0,0.0,Female
Aidah,2015,1,1,0,100.0,0.0,Female
Jaimee,2015,2,2,0,100.0,0.0,Female
Layal,2015,2,2,0,100.0,0.0,Female
Saiya,2015,1,1,0,100.0,0.0,Female
Maura,2015,2,2,0,100.0,0.0,Female
Nalule,2015,1,1,0,100.0,0.0,Female
Roselyn,2015,1,1,0,100.0,0.0,Female
Lucille,2015,5,5,0,100.0,0.0,Female
Idil,2015,2,2,0,100.0,0.0,Female
Roísín,2015,1,1,0,100.0,0.0,Female
Madyson,2015,3,3,0,100.0,0.0,Female
Graceyn,2015,1,1,0,100.0,0.0,Female
Pearl,2015,14,14,0,100.0,0.0,Female
Nux,2015,1,1,0,100.0,0.0,Female
Olufisayo,2015,1,1,0,100.0,0.0,Female
Maryn,2015,1,1,0,100.0,0.0,Female
Dhrisha,2015,1,1,0,100.0,0.0,Female
Valora,2015,1,1,0,100.0,0.0,Female
Braelynn,2015,5,5,0,100.0,0.0,Female
Vidhathri,2015,1,1,0,100.0,0.0,Female
Arras,2015,1,1,0,100.0,0.0,Female
Ayela,2015,2,2,0,100.0,0.0,Female
Carrigan,2015,1,1,0,100.0,0.0,Female
Kawrin,2015,1,1,0,100.0,0.0,Female
Triss,2015,1,1,0,100.0,0.0,Female
Eulalie,2015,1,1,0,100.0,0.0,Female
Mckenzi,2015,1,1,0,100.0,0.0,Female
Emerlee,2015,1,1,0,100.0,0.0,Female
Briella,2015,16,16,0,100.0,0.0,Female
Kenidi,2015,1,1,0,100.0,0.0,Female
Naydene,2015,1,1,0,100.0,0.0,Female
Taegan,2015,2,2,0,100.0,0.0,Female
Lilly-Rose,2015,1,1,0,100.0,0.0,Female
Adara,2015,2,2,0,100.0,0.0,Female
Shanzae,2015,1,1,0,100.0,0.0,Female
Aiza,2015,4,4,0,100.0,0.0,Female
Landis,2015,1,1,0,100.0,0.0,Female
Iriel,2015,1,1,0,100.0,0.0,Female
Adah,2015,1,1,0,100.0,0.0,Female
Jiwoo,2015,1,1,0,100.0,0.0,Female
Sevyn,2015,1,1,0,100.0,0.0,Female
Brayleigh,2015,1,1,0,100.0,0.0,Female
Myriam,2015,1,1,0,100.0,0.0,Female
Molly,2015,32,32,0,100.0,0.0,Female
Maddi,2015,1,1,0,100.0,0.0,Female
Kaycie,2015,1,1,0,100.0,0.0,Female
Jowana,2015,1,1,0,100.0,0.0,Female
Hidayah,2015,1,1,0,100.0,0.0,Female
Zinnia,2015,2,2,0,100.0,0.0,Female
Julieanne,2015,1,1,0,100.0,0.0,Female
Esperanza,2015,3,3,0,100.0,0.0,Female
Enkhmargad,2015,1,1,0,100.0,0.0,Female
Desiree,2015,4,4,0,100.0,0.0,Female
Jameelah,2015,1,1,0,100.0,0.0,Female
Chloe,2015,179,179,0,100.0,0.0,Female
Mehvish,2015,2,2,0,100.0,0.0,Female
Matteah,2015,1,1,0,100.0,0.0,Female
Elisabeth,2015,6,6,0,100.0,0.0,Female
Mahealani,2015,1,1,0,100.0,0.0,Female
Iffah,2015,1,1,0,100.0,0.0,Female
Dora,2015,2,2,0,100.0,0.0,Female
Paetynn,2015,1,1,0,100.0,0.0,Female
Airabelle,2015,1,1,0,100.0,0.0,Female
Sheena,2015,2,2,0,100.0,0.0,Female
Fahima,2015,1,1,0,100.0,0.0,Female
Dhaniksha,2015,1,1,0,100.0,0.0,Female
El'Dara,2015,1,1,0,100.0,0.0,Female
Abieyuwa,2015,1,1,0,100.0,0.0,Female
Lahshane,2015,1,1,0,100.0,0.0,Female
Mallory,2015,7,7,0,100.0,0.0,Female
Auttumn,2015,1,1,0,100.0,0.0,Female
Leni,2015,4,4,0,100.0,0.0,Female
Laelia,2015,1,1,0,100.0,0.0,Female
Meg,2015,1,1,0,100.0,0.0,Female
Catriona,2015,1,1,0,100.0,0.0,Female
Rainy,2015,1,1,0,100.0,0.0,Female
Eirwyn,2015,1,1,0,100.0,0.0,Female
Jupji,2015,1,1,0,100.0,0.0,Female
Allyria,2015,1,1,0,100.0,0.0,Female
Bianka,2015,1,1,0,100.0,0.0,Female
Hildegard,2015,1,1,0,100.0,0.0,Female
Morisette,2015,1,1,0,100.0,0.0,Female
Yeyn,2015,1,1,0,100.0,0.0,Female
Baeya,2015,1,1,0,100.0,0.0,Female
Kavreet,2015,1,1,0,100.0,0.0,Female
Aevan,2015,1,1,0,100.0,0.0,Female
Anna-Lynn,2015,1,1,0,100.0,0.0,Female
Kamryn,2015,7,7,0,100.0,0.0,Female
Retly,2015,1,1,0,100.0,0.0,Female
Fynley,2015,1,1,0,100.0,0.0,Female
Shianne,2015,1,1,0,100.0,0.0,Female
Orianna,2015,2,2,0,100.0,0.0,Female
Nashville,2015,1,1,0,100.0,0.0,Female
Elisse,2015,1,1,0,100.0,0.0,Female
Grace,2015,136,136,0,100.0,0.0,Female
Sened,2015,1,1,0,100.0,0.0,Female
Aquila,2015,1,1,0,100.0,0.0,Female
Rubylyn,2015,1,1,0,100.0,0.0,Female
Ajaana,2015,1,1,0,100.0,0.0,Female
Arafah,2015,1,1,0,100.0,0.0,Female
Pennie,2015,1,1,0,100.0,0.0,Female
Rahbot,2015,1,1,0,100.0,0.0,Female
Ridhvi,2015,1,1,0,100.0,0.0,Female
Ariana-Elise,2015,1,1,0,100.0,0.0,Female
Santana,2015,1,1,0,100.0,0.0,Female
Chizitara,2015,1,1,0,100.0,0.0,Female
Ambrin,2015,1,1,0,100.0,0.0,Female
Charmaine,2015,1,1,0,100.0,0.0,Female
Athena-Lynn,2015,1,1,0,100.0,0.0,Female
Zema,2015,1,1,0,100.0,0.0,Female
Kathleen,2015,2,2,0,100.0,0.0,Female
Kayda,2015,1,1,0,100.0,0.0,Female
Nafa,2015,1,1,0,100.0,0.0,Female
Adriana,2015,10,10,0,100.0,0.0,Female
Aroosh,2015,1,1,0,100.0,0.0,Female
Naela,2015,1,1,0,100.0,0.0,Female
Debi,2015,1,1,0,100.0,0.0,Female
Beyza,2015,1,1,0,100.0,0.0,Female
Cyrine,2015,1,1,0,100.0,0.0,Female
Everli,2015,1,1,0,100.0,0.0,Female
Braylah,2015,1,1,0,100.0,0.0,Female
Annistyn,2015,2,2,0,100.0,0.0,Female
Bhyllie,2015,1,1,0,100.0,0.0,Female
Arsaima,2015,1,1,0,100.0,0.0,Female
Tyris,2015,1,1,0,100.0,0.0,Female
Tasha,2015,1,1,0,100.0,0.0,Female
Beth,2015,6,6,0,100.0,0.0,Female
Yvriellebon,2015,1,1,0,100.0,0.0,Female
Gurbani,2015,1,1,0,100.0,0.0,Female
Surah,2015,1,1,0,100.0,0.0,Female
Lark,2015,1,1,0,100.0,0.0,Female
Hensley,2015,1,1,0,100.0,0.0,Female
Georgina-Kate,2015,1,1,0,100.0,0.0,Female
Alena,2015,2,2,0,100.0,0.0,Female
Aubrynne,2015,1,1,0,100.0,0.0,Female
Roobani,2015,1,1,0,100.0,0.0,Female
Bexley,2015,1,1,0,100.0,0.0,Female
Modesola,2015,1,1,0,100.0,0.0,Female
Araiya,2015,1,1,0,100.0,0.0,Female
Angelika,2015,3,3,0,100.0,0.0,Female
Tawananyasha,2015,1,1,0,100.0,0.0,Female
Dontez,2015,1,1,0,100.0,0.0,Female
Elanora,2015,1,1,0,100.0,0.0,Female
Emanuel,2015,1,1,0,100.0,0.0,Female
Drea,2015,1,1,0,100.0,0.0,Female
Avrièlle,2015,1,1,0,100.0,0.0,Female
Shalva,2015,1,1,0,100.0,0.0,Female
Sachelle,2015,1,1,0,100.0,0.0,Female
Nagaa,2015,1,0,1,0.0,100.0,Male
Drin,2015,1,0,1,0.0,100.0,Male
Tarentino,2015,1,0,1,0.0,100.0,Male
Lynkan,2015,2,0,2,0.0,100.0,Male
Alwin,2015,1,0,1,0.0,100.0,Male
Gurveer,2015,3,0,3,0.0,100.0,Male
Rhialley,2015,1,0,1,0.0,100.0,Male
Zachariah,2015,7,0,7,0.0,100.0,Male
Kushjot,2015,1,0,1,0.0,100.0,Male
Branko,2015,1,0,1,0.0,100.0,Male
Arash,2015,3,0,3,0.0,100.0,Male
Kwade,2015,1,0,1,0.0,100.0,Male
Terrell,2015,2,0,2,0.0,100.0,Male
Il,2015,1,0,1,0.0,100.0,Male
Opefoluwa,2015,1,0,1,0.0,100.0,Male
Olaoye,2015,1,0,1,0.0,100.0,Male
Jmaxx,2015,1,0,1,0.0,100.0,Male
Sehej,2015,1,0,1,0.0,100.0,Male
Kassian,2015,2,0,2,0.0,100.0,Male
Giancarlo,2015,2,0,2,0.0,100.0,Male
Tavin,2015,2,0,2,0.0,100.0,Male
Khizer,2015,1,0,1,0.0,100.0,Male
Reynolds,2015,1,0,1,0.0,100.0,Male
Amitav,2015,1,0,1,0.0,100.0,Male
Layke,2015,1,0,1,0.0,100.0,Male
Mathias,2015,15,0,15,0.0,100.0,Male
Andrei,2015,3,0,3,0.0,100.0,Male
Jaeci,2015,1,0,1,0.0,100.0,Male
Chanhee,2015,1,0,1,0.0,100.0,Male
Matt,2015,6,0,6,0.0,100.0,Male
Marly,2015,1,0,1,0.0,100.0,Male
Weldon,2015,1,0,1,0.0,100.0,Male
Kolten,2015,5,0,5,0.0,100.0,Male
Davik,2015,1,0,1,0.0,100.0,Male
Jorge,2015,3,0,3,0.0,100.0,Male
Osman,2015,3,0,3,0.0,100.0,Male
Rocky,2015,3,0,3,0.0,100.0,Male
Anantaya,2015,1,0,1,0.0,100.0,Male
Ananosi,2015,1,0,1,0.0,100.0,Male
Afan,2015,1,0,1,0.0,100.0,Male
Jeffory-Leonard,2015,1,0,1,0.0,100.0,Male
Guled,2015,1,0,1,0.0,100.0,Male
Yanis,2015,1,0,1,0.0,100.0,Male
Kritsanapol,2015,1,0,1,0.0,100.0,Male
Everett,2015,783,3,780,0.3831417624521072,99.61685823754787,Male
Mamadou,2015,1,0,1,0.0,100.0,Male
Stefan,2015,10,0,10,0.0,100.0,Male
Suhail,2015,1,0,1,0.0,100.0,Male
Mykhailo,2015,1,0,1,0.0,100.0,Male
Adefogofoluwa,2015,1,0,1,0.0,100.0,Male
Vinton,2015,1,0,1,0.0,100.0,Male
Henos,2015,2,0,2,0.0,100.0,Male
Nico,2015,163,17,146,10.429447852760736,89.57055214723927,Male
Dannis,2015,1,0,1,0.0,100.0,Male
Padraic,2015,1,0,1,0.0,100.0,Male
Haram,2015,1,0,1,0.0,100.0,Male
Martin,2015,19,0,19,0.0,100.0,Male
Tanay,2015,1,0,1,0.0,100.0,Male
Taheem,2015,1,0,1,0.0,100.0,Male
Gurtaz,2015,1,0,1,0.0,100.0,Male
Zeno,2015,1,0,1,0.0,100.0,Male
Herman,2015,2,0,2,0.0,100.0,Male
Kamron,2015,1,0,1,0.0,100.0,Male
Andikan,2015,1,0,1,0.0,100.0,Male
Kelvin,2015,7,0,7,0.0,100.0,Male
Anikin,2015,1,0,1,0.0,100.0,Male
Gil,2015,1,0,1,0.0,100.0,Male
Daniel,2015,9434,9,9425,0.0953996184015263,99.90460038159848,Male
Matthais,2015,2,0,2,0.0,100.0,Male
Akhand,2015,1,0,1,0.0,100.0,Male
Ledger,2015,1,0,1,0.0,100.0,Male
Leonard,2015,6,0,6,0.0,100.0,Male
Sevastianos,2015,1,0,1,0.0,100.0,Male
Nathanaël,2015,1,0,1,0.0,100.0,Male
Sajed,2015,1,0,1,0.0,100.0,Male
Ikedi,2015,1,0,1,0.0,100.0,Male
Amuri,2015,1,0,1,0.0,100.0,Male
Niklaus,2015,1,0,1,0.0,100.0,Male
Vladyslav,2015,1,0,1,0.0,100.0,Male
Cannon,2015,2,0,2,0.0,100.0,Male
Alexander-Roberto-Daniel,2015,1,0,1,0.0,100.0,Male
Donavan,2015,2,0,2,0.0,100.0,Male
Hasan,2015,6,0,6,0.0,100.0,Male
Bryce,2015,1421,38,1383,2.674173117522871,97.32582688247712,Male
Beniah,2015,1,0,1,0.0,100.0,Male
Freeman,2015,1,0,1,0.0,100.0,Male
Nikosis,2015,1,0,1,0.0,100.0,Male
Cyrus,2015,9,0,9,0.0,100.0,Male
Noeljon,2015,1,0,1,0.0,100.0,Male
Fernando,2015,2,0,2,0.0,100.0,Male
Antwone,2015,1,0,1,0.0,100.0,Male
Mugsy,2015,1,0,1,0.0,100.0,Male
Benherd,2015,1,0,1,0.0,100.0,Male
Hashem,2015,1,0,1,0.0,100.0,Male
Bodie,2015,4,0,4,0.0,100.0,Male
Locklin,2015,1,0,1,0.0,100.0,Male
Ruckus,2015,1,0,1,0.0,100.0,Male
Ronit,2015,1,0,1,0.0,100.0,Male
Jodh,2015,1,0,1,0.0,100.0,Male
Yuri,2015,4,0,4,0.0,100.0,Male
Finnick,2015,2,0,2,0.0,100.0,Male
Kayd,2015,1,0,1,0.0,100.0,Male
Abawn,2015,1,0,1,0.0,100.0,Male
Ryden-Clayton,2015,1,0,1,0.0,100.0,Male
Dhanush,2015,1,0,1,0.0,100.0,Male
Karim,2015,6,0,6,0.0,100.0,Male
Delin,2015,1,0,1,0.0,100.0,Male
Asriel,2015,1,0,1,0.0,100.0,Male
Abdal-Rahman,2015,1,0,1,0.0,100.0,Male
Mahim,2015,1,0,1,0.0,100.0,Male
Aryaan,2015,2,0,2,0.0,100.0,Male
Tyryn,2015,1,0,1,0.0,100.0,Male
Oppi,2015,1,0,1,0.0,100.0,Male
Jenson,2015,3,0,3,0.0,100.0,Male
Ashrit,2015,1,0,1,0.0,100.0,Male
Gurditt,2015,1,0,1,0.0,100.0,Male
Decland,2015,1,0,1,0.0,100.0,Male
Debarjun,2015,1,0,1,0.0,100.0,Male
Zedekiah,2015,2,0,2,0.0,100.0,Male
Kowen,2015,4,0,4,0.0,100.0,Male
Mohsen,2015,1,0,1,0.0,100.0,Male
Tyreke,2015,2,0,2,0.0,100.0,Male
Emilio,2015,5,0,5,0.0,100.0,Male
Kuol,2015,1,0,1,0.0,100.0,Male
Diederik,2015,1,0,1,0.0,100.0,Male
Lochlann,2015,3,0,3,0.0,100.0,Male
David,2015,115,0,115,0.0,100.0,Male
Daryus,2015,1,0,1,0.0,100.0,Male
Arlo,2015,204,11,193,5.392156862745098,94.6078431372549,Male
Kashis,2015,1,0,1,0.0,100.0,Male
Caden,2015,12,0,12,0.0,100.0,Male
Sahibjot,2015,2,0,2,0.0,100.0,Male
Kathon,2015,1,0,1,0.0,100.0,Male
Stryder,2015,1,0,1,0.0,100.0,Male
Ryhlin,2015,1,0,1,0.0,100.0,Male
Yussuf,2015,3,0,3,0.0,100.0,Male
Nakorntong,2015,1,0,1,0.0,100.0,Male
Korban,2015,1,0,1,0.0,100.0,Male
Gotham,2015,2,0,2,0.0,100.0,Male
Jair,2015,2,0,2,0.0,100.0,Male
Ofeoritse,2015,1,0,1,0.0,100.0,Male
Ilyas,2015,8,0,8,0.0,100.0,Male
Dhari,2015,1,0,1,0.0,100.0,Male
Stephen,2015,24,0,24,0.0,100.0,Male
Krman,2015,1,0,1,0.0,100.0,Male
Bexzen,2015,1,0,1,0.0,100.0,Male
Henry,2015,120,0,120,0.0,100.0,Male
Nathaniel,2015,63,0,63,0.0,100.0,Male
Élliot,2015,1,0,1,0.0,100.0,Male
Stryker,2015,2,0,2,0.0,100.0,Male
Carl,2015,7,0,7,0.0,100.0,Male
Kenechukwu,2015,2,0,2,0.0,100.0,Male
Reitchjea,2015,1,0,1,0.0,100.0,Male
Magizh,2015,1,0,1,0.0,100.0,Male
Nischal,2015,1,0,1,0.0,100.0,Male
Arron,2015,1,0,1,0.0,100.0,Male
Macarius,2015,2,0,2,0.0,100.0,Male
Amarachi,2015,2,0,2,0.0,100.0,Male
Wiley,2015,1,0,1,0.0,100.0,Male
Taras,2015,1,0,1,0.0,100.0,Male
Nayden,2015,1,0,1,0.0,100.0,Male
Derek,2015,21,0,21,0.0,100.0,Male
Tardu,2015,1,0,1,0.0,100.0,Male
Draven,2015,4,0,4,0.0,100.0,Male
Chuol,2015,1,0,1,0.0,100.0,Male
Glen,2015,1,0,1,0.0,100.0,Male
Sharva,2015,1,0,1,0.0,100.0,Male
Mohin,2015,2,0,2,0.0,100.0,Male
Mumen,2015,1,0,1,0.0,100.0,Male
Anar,2015,1,0,1,0.0,100.0,Male
Sterling,2015,21,0,21,0.0,100.0,Male
Macgrath,2015,1,0,1,0.0,100.0,Male
Ozzy,2015,1,0,1,0.0,100.0,Male
Lamek,2015,2,0,2,0.0,100.0,Male
Aayush,2015,2,0,2,0.0,100.0,Male
Vu,2015,1,0,1,0.0,100.0,Male
Bryen,2015,1,0,1,0.0,100.0,Male
Kaceton,2015,1,0,1,0.0,100.0,Male
Anze,2015,1,0,1,0.0,100.0,Male
Saman,2015,1,0,1,0.0,100.0,Male
Couper,2015,1,0,1,0.0,100.0,Male
Jeppe,2015,1,0,1,0.0,100.0,Male
Kanvir,2015,1,0,1,0.0,100.0,Male
Samarveer,2015,1,0,1,0.0,100.0,Male
Mert,2015,1,0,1,0.0,100.0,Male
Shahbaaz,2015,1,0,1,0.0,100.0,Male
Matéyus,2015,1,0,1,0.0,100.0,Male
Sihyun,2015,1,0,1,0.0,100.0,Male
Klim,2015,1,0,1,0.0,100.0,Male
Viir,2015,1,0,1,0.0,100.0,Male
Onyameye,2015,1,0,1,0.0,100.0,Male
Sheppard,2015,1,0,1,0.0,100.0,Male
Medhanie,2015,1,0,1,0.0,100.0,Male
Palin,2015,1,0,1,0.0,100.0,Male
Wilson,2015,5,0,5,0.0,100.0,Male
Dayan,2015,1,0,1,0.0,100.0,Male
Danny,2015,5,0,5,0.0,100.0,Male
Chimebuka,2015,1,0,1,0.0,100.0,Male
Pier-Giorgio,2015,1,0,1,0.0,100.0,Male
Bry,2015,1,0,1,0.0,100.0,Male
Thanos,2015,3,0,3,0.0,100.0,Male
Cheveer,2015,1,0,1,0.0,100.0,Male
Jonathan,2015,47,0,47,0.0,100.0,Male
Natnaiel,2015,1,0,1,0.0,100.0,Male
Gurbaaz,2015,1,0,1,0.0,100.0,Male
Yiran,2015,1,0,1,0.0,100.0,Male
Samarvir,2015,1,0,1,0.0,100.0,Male
Lorenza,2015,1,0,1,0.0,100.0,Male
Sharp,2015,1,0,1,0.0,100.0,Male
Vemuna,2015,1,0,1,0.0,100.0,Male
Igloiel,2015,1,0,1,0.0,100.0,Male
Emre,2015,1,0,1,0.0,100.0,Male
Briac,2015,1,0,1,0.0,100.0,Male
Braedyn,2015,1,0,1,0.0,100.0,Male
Cronus,2015,1,0,1,0.0,100.0,Male
Oaklie,2015,1,0,1,0.0,100.0,Male
Gjergj,2015,1,0,1,0.0,100.0,Male
Benzi,2015,1,0,1,0.0,100.0,Male
Minh,2015,64,14,50,21.875,78.125,Unisex
Micah,2015,751,121,630,16.11185086551265,83.88814913448735,Unisex
Fynnley,2015,11,8,3,72.72727272727273,27.27272727272727,Unisex
Jaan,2015,7,2,5,28.57142857142857,71.42857142857143,Unisex
Emerson,2015,735,303,432,41.224489795918366,58.77551020408164,Unisex
Reily,2015,12,5,7,41.66666666666667,58.333333333333336,Unisex
Adair,2015,11,6,5,54.54545454545454,45.45454545454545,Unisex
Yael,2015,22,18,4,81.81818181818183,18.181818181818183,Unisex
Arden,2015,165,101,64,61.2121212121212,38.78787878787879,Unisex
Gurasees,2015,9,6,3,66.66666666666666,33.33333333333333,Unisex
Gurman,2015,83,19,64,22.89156626506024,77.10843373493977,Unisex
Henley,2015,73,50,23,68.4931506849315,31.506849315068493,Unisex
Mackinley,2015,29,21,8,72.41379310344827,27.58620689655172,Unisex
Salem,2015,62,22,40,35.483870967741936,64.51612903225806,Unisex
Toryn,2015,43,13,30,30.23255813953488,69.76744186046511,Unisex
Sky,2015,135,86,49,63.70370370370371,36.2962962962963,Unisex
Skylar,2015,786,501,285,63.74045801526718,36.25954198473282,Unisex
Ryelie,2015,2,1,1,50.0,50.0,Unisex
Carsyn,2015,39,17,22,43.58974358974359,56.41025641025641,Unisex
Miracle,2015,48,39,9,81.25,18.75,Unisex
Shae,2015,252,178,74,70.63492063492063,29.365079365079367,Unisex
Maise,2015,3,2,1,66.66666666666666,33.33333333333333,Unisex
Rylee,2015,830,698,132,84.09638554216868,15.903614457831324,Unisex
Hollis,2015,30,12,18,40.0,60.0,Unisex
Nikita,2015,326,273,53,83.74233128834356,16.257668711656443,Unisex
Karsyn,2015,62,41,21,66.12903225806451,33.87096774193548,Unisex
River,2015,416,173,243,41.58653846153847,58.41346153846154,Unisex
Grae,2015,9,2,7,22.22222222222222,77.77777777777779,Unisex
Gracen,2015,25,12,13,48.0,52.0,Unisex
Eastyn,2015,37,17,20,45.94594594594595,54.054054054054056,Unisex
Declyn,2015,18,4,14,22.22222222222222,77.77777777777779,Unisex
Sage,2015,529,366,163,69.18714555765595,30.812854442344044,Unisex
Yohanan,2015,6,4,2,66.66666666666666,33.33333333333333,Unisex
Creedence,2015,20,4,16,20.0,80.0,Unisex
An,2015,44,29,15,65.9090909090909,34.090909090909086,Unisex
Emmerson,2015,65,51,14,78.46153846153847,21.53846153846154,Unisex
Olaoluwa,2015,3,1,2,33.33333333333333,66.66666666666666,Unisex
Jiaqi,2015,7,5,2,71.42857142857143,28.57142857142857,Unisex
Remmington,2015,6,1,5,16.666666666666664,83.33333333333334,Unisex
Kahepako,2015,2,1,1,50.0,50.0,Unisex
Lael,2015,29,19,10,65.51724137931035,34.48275862068966,Unisex
Morgan,2015,3134,2222,912,70.89980855137205,29.10019144862795,Unisex
Augustine,2015,33,9,24,27.27272727272727,72.72727272727273,Unisex
Gwyn,2015,7,5,2,71.42857142857143,28.57142857142857,Unisex
Kaidyn,2015,54,24,30,44.44444444444444,55.55555555555556,Unisex
Blessing,2015,31,24,7,77.41935483870968,22.58064516129032,Unisex
Alexi,2015,92,62,30,67.3913043478261,32.608695652173914,Unisex
Berkeley,2015,25,17,8,68.0,32.0,Unisex
August,2015,166,42,124,25.301204819277107,74.69879518072288,Unisex
Ran,2015,5,1,4,20.0,80.0,Unisex
Sanjam,2015,9,7,2,77.77777777777779,22.22222222222222,Unisex
Ayan,2015,85,20,65,23.52941176470588,76.47058823529412,Unisex
Avry,2015,28,15,13,53.57142857142857,46.42857142857143,Unisex
Leslie,2015,620,425,195,68.54838709677419,31.451612903225808,Unisex
Camdyn,2015,32,26,6,81.25,18.75,Unisex
Ellis,2015,263,54,209,20.53231939163498,79.46768060836501,Unisex
Skyler,2015,616,155,461,25.162337662337663,74.83766233766234,Unisex
Berkley,2015,104,70,34,67.3076923076923,32.69230769230769,Unisex
Nikol,2015,5,4,1,80.0,20.0,Unisex
Sayen,2015,3,1,2,33.33333333333333,66.66666666666666,Unisex
Elisha,2015,299,241,58,80.60200668896321,19.39799331103679,Unisex
Leighton,2015,246,103,143,41.86991869918699,58.13008130081301,Unisex
Jaskirat,2015,42,17,25,40.47619047619048,59.523809523809526,Unisex
Lennon,2015,247,131,116,53.036437246963565,46.96356275303644,Unisex
Samuelle,2015,6,4,2,66.66666666666666,33.33333333333333,Unisex
Jasnoor,2015,41,30,11,73.17073170731707,26.82926829268293,Unisex
Tennyson,2015,13,2,11,15.384615384615383,84.61538461538461,Unisex
Shiloh,2015,179,145,34,81.00558659217877,18.994413407821227,Unisex
Avory,2015,14,7,7,50.0,50.0,Unisex
Dallas,2015,1335,250,1085,18.726591760299627,81.27340823970037,Unisex
Taylor,2015,6000,3926,2074,65.43333333333334,34.56666666666667,Unisex
Austyn,2015,172,79,93,45.93023255813954,54.06976744186046,Unisex
Kendall,2015,490,374,116,76.32653061224491,23.6734693877551,Unisex
Aven,2015,95,58,37,61.05263157894737,38.94736842105263,Unisex
Jordan,2015,8033,1400,6633,17.428109050168057,82.57189094983194,Unisex
Eddison,2015,8,2,6,25.0,75.0,Unisex
Jessie,2015,1214,784,430,64.57990115321252,35.42009884678748,Unisex
Ferguson,2015,10,2,8,20.0,80.0,Unisex
Dresden,2015,13,3,10,23.07692307692308,76.92307692307693,Unisex
