Name,Year,Total_sum,Female_count,Male_count,Female_percentage,Male_percentage,Gender
HELYETT,1937,5,5,0,100.0,0.0,Female
JOANNA,1937,5,5,0,100.0,0.0,Female
CATERINA,1937,4,4,0,100.0,0.0,Female
ODILLE,1937,47,47,0,100.0,0.0,Female
ARNOLD,1937,13,0,13,0.0,100.0,Male
MEDERIC,1937,10,0,10,0.0,100.0,Male
ROGER,1937,423803,202,423601,0.0476636550472743,99.95233634495273,Male
GONZAGUE,1937,9,0,9,0.0,100.0,Male
SAUL,1937,3,0,3,0.0,100.0,Male
AMAR,1937,6,0,6,0.0,100.0,Male
DONATIEN,1937,26,0,26,0.0,100.0,Male
LUIGI,1937,12,0,12,0.0,100.0,Male
XAVIER,1937,216,0,216,0.0,100.0,Male
BAPTISTE,1937,41,0,41,0.0,100.0,Male
AVIT,1937,6,0,6,0.0,100.0,Male
SÉBASTIEN,1937,304173,122,304051,0.0401087538999187,99.95989124610009,Male
CLOVIS,1937,61,0,61,0.0,100.0,Male
FLEURY,1937,23,0,23,0.0,100.0,Male
CRISTIAN,1937,8,0,8,0.0,100.0,Male
CASIMIR,1937,84,0,84,0.0,100.0,Male
RENAULT,1937,3,0,3,0.0,100.0,Male
IBRAHIM,1937,3,0,3,0.0,100.0,Male
CARLO,1937,14,0,14,0.0,100.0,Male
ODE,1937,3,0,3,0.0,100.0,Male
ALEXIN,1937,4,0,4,0.0,100.0,Male
JOSUE,1937,3,0,3,0.0,100.0,Male
JÉRÔME,1937,3,0,3,0.0,100.0,Male
FABIEN,1937,20,0,20,0.0,100.0,Male
RICHARD,1937,84161,182,83979,0.2162521833153123,99.78374781668468,Male
SAINTE-CROIX,1937,486,103,383,21.193415637860085,78.80658436213992,Unisex
ANNONCIAT,1937,89,67,22,75.28089887640449,24.719101123595504,Unisex
CLAUDY,1937,2240,835,1405,37.27678571428572,62.72321428571429,Unisex
CANDIDE,1937,1019,686,333,67.32090284592738,32.67909715407262,Unisex
GEORGE,1937,2417,650,1767,26.89284236657013,73.10715763342988,Unisex
DANNY,1937,3396,610,2786,17.962308598351,82.037691401649,Unisex
_PRENOMS_RARES,1937,1760252,908578,851674,51.616359475802334,48.38364052419767,Unisex
JANNICK,1937,2792,1545,1247,55.336676217765046,44.66332378223496,Unisex
GUALBERT,1937,497,85,412,17.102615694164992,82.897384305835,Unisex
PHILOGONE,1937,396,183,213,46.21212121212121,53.78787878787878,Unisex
MEDARD,1937,1076,175,901,16.263940520446095,83.7360594795539,Unisex
SABAS,1937,607,220,387,36.24382207578254,63.75617792421746,Unisex
DANY,1937,26027,7836,18191,30.10719637299728,69.89280362700273,Unisex
DOMINIQUE,1937,409989,168027,241962,40.98329467375954,59.01670532624046,Unisex
JOSY,1937,1021,840,181,82.27228207639568,17.72771792360431,Unisex
MARY,1937,6861,5830,1031,84.97303600058301,15.026963999416996,Unisex
TIBURCE,1937,1019,212,807,20.80471050049068,79.19528949950933,Unisex
GABY,1937,4741,2448,2293,51.63467622864375,48.36532377135626,Unisex
YANICK,1937,3028,482,2546,15.918097754293262,84.08190224570674,Unisex
ALIX,1937,37305,28371,8934,76.05146763168477,23.94853236831524,Unisex
ATTALE,1937,80,27,53,33.75,66.25,Unisex
CAMILLE,1937,287709,207732,79977,72.20212089298562,27.79787910701437,Unisex
NICAISE,1937,1786,1255,531,70.26875699888018,29.73124300111982,Unisex
HONORAT,1937,652,270,382,41.41104294478527,58.58895705521472,Unisex
SAINTE,1937,1055,648,407,61.4218009478673,38.5781990521327,Unisex
VINCENTE,1938,14,14,0,100.0,0.0,Female
GHYSLAINE,1938,14,14,0,100.0,0.0,Female
HERMINIE,1938,6,6,0,100.0,0.0,Female
ROLANDE,1938,824,824,0,100.0,0.0,Female
THOMASSINE,1938,10,10,0,100.0,0.0,Female
ALMA,1938,6,6,0,100.0,0.0,Female
DANIELLE,1938,2735,2735,0,100.0,0.0,Female
MARIE-GENEVIÈVE,1938,4,4,0,100.0,0.0,Female
BENITA,1938,3,3,0,100.0,0.0,Female
FLEURETTE,1938,7,7,0,100.0,0.0,Female
BRIGITTE,1938,202746,202582,164,99.91911061130676,0.0808893886932417,Female
LUCIE,1938,617,617,0,100.0,0.0,Female
VIRGINIE,1938,52,52,0,100.0,0.0,Female
BALBINA,1938,3,3,0,100.0,0.0,Female
STANISE,1938,4,4,0,100.0,0.0,Female
TATIANA,1938,6,6,0,100.0,0.0,Female
YOLANDE,1938,1043,1043,0,100.0,0.0,Female
RAYMONDE,1938,2455,2455,0,100.0,0.0,Female
JANNIE,1938,9,9,0,100.0,0.0,Female
ANNY,1938,235,235,0,100.0,0.0,Female
ETIENNISE,1938,4,4,0,100.0,0.0,Female
ENGRACE,1938,3,3,0,100.0,0.0,Female
ALEXANDRA,1938,12,12,0,100.0,0.0,Female
GHISLENE,1938,4,4,0,100.0,0.0,Female
CLODETTE,1938,6,6,0,100.0,0.0,Female
GERMAIN,1938,350,0,350,0.0,100.0,Male
RÉMY,1938,506,0,506,0.0,100.0,Male
PARFAIT,1938,3,0,3,0.0,100.0,Male
LEGER,1938,3,0,3,0.0,100.0,Male
DIMITRI,1938,12,0,12,0.0,100.0,Male
RUFIN,1938,12,0,12,0.0,100.0,Male
FAUST,1938,4,0,4,0.0,100.0,Male
FRANZ,1938,6,0,6,0.0,100.0,Male
BERARD,1938,3,0,3,0.0,100.0,Male
RINO,1938,12,0,12,0.0,100.0,Male
YANN,1938,12,0,12,0.0,100.0,Male
CELESTIN,1938,60,0,60,0.0,100.0,Male
ERICH,1938,5,0,5,0.0,100.0,Male
VIVIEN,1938,7,0,7,0.0,100.0,Male
JOAQUIM,1938,3,0,3,0.0,100.0,Male
JEANOT,1938,5,0,5,0.0,100.0,Male
ARNAULD,1938,3,0,3,0.0,100.0,Male
LIONEL,1938,285,0,285,0.0,100.0,Male
ALPHONSE,1938,43587,109,43478,0.2500745635166448,99.74992543648337,Male
QUIRIN,1938,5,0,5,0.0,100.0,Male
DANTE,1938,10,0,10,0.0,100.0,Male
VICTORIN,1938,8,0,8,0.0,100.0,Male
HANS,1938,3,0,3,0.0,100.0,Male
CLAUDIUS,1938,56,0,56,0.0,100.0,Male
SILVIO,1938,12,0,12,0.0,100.0,Male
PRIVAT,1938,514,87,427,16.926070038910506,83.0739299610895,Unisex
EUSEBE,1938,1151,212,939,18.41876629018245,81.58123370981755,Unisex
IRENEE,1938,6155,1854,4301,30.121852152721363,69.87814784727864,Unisex
SOCRATE,1938,378,96,282,25.396825396825395,74.60317460317461,Unisex
TIMOLEON,1938,481,101,380,20.997920997921,79.002079002079,Unisex
LEONCE,1938,9290,2041,7249,21.96986006458557,78.03013993541443,Unisex
JANNY,1938,1044,617,427,59.099616858237546,40.90038314176245,Unisex
JANICK,1938,4109,2203,1906,53.61401800924799,46.38598199075201,Unisex
MARY,1938,6861,5830,1031,84.97303600058301,15.026963999416996,Unisex
FIDELE,1938,793,162,631,20.42875157629256,79.57124842370744,Unisex
CAMILLE,1938,287709,207732,79977,72.20212089298562,27.79787910701437,Unisex
MARIE-JOSEPH,1938,2275,1830,445,80.43956043956044,19.56043956043956,Unisex
TIBURCE,1938,1019,212,807,20.80471050049068,79.19528949950933,Unisex
HONORAT,1938,652,270,382,41.41104294478527,58.58895705521472,Unisex
DANNY,1938,3396,610,2786,17.962308598351,82.037691401649,Unisex
CLAUDY,1938,2240,835,1405,37.27678571428572,62.72321428571429,Unisex
YANNIC,1938,671,104,567,15.499254843517138,84.50074515648286,Unisex
LOETARE,1938,208,95,113,45.67307692307692,54.32692307692307,Unisex
EUSTACHE,1938,1376,277,1099,20.13081395348837,79.86918604651163,Unisex
CREPIN,1938,606,136,470,22.44224422442244,77.55775577557755,Unisex
GABY,1938,4741,2448,2293,51.63467622864375,48.36532377135626,Unisex
AGNAN,1938,455,124,331,27.25274725274725,72.74725274725274,Unisex
SOSTHENE,1938,1059,185,874,17.469310670443818,82.53068932955618,Unisex
PULCHERIE,1938,738,579,159,78.45528455284553,21.54471544715448,Unisex
MAURILLE,1938,834,214,620,25.65947242206235,74.34052757793765,Unisex
PAZ,1939,3,3,0,100.0,0.0,Female
CLAUDINE,1939,2614,2614,0,100.0,0.0,Female
IRÈNE,1939,83934,82102,1832,97.81733266614243,2.182667333857555,Female
ELINE,1939,6,6,0,100.0,0.0,Female
EDWIGE,1939,21241,20689,552,97.40125229508968,2.598747704910315,Female
MARIE-COLETTE,1939,3,3,0,100.0,0.0,Female
ANNE,1939,364561,364227,334,99.9083829592304,0.0916170407695831,Female
AIDA,1939,4,4,0,100.0,0.0,Female
IVETTE,1939,8,8,0,100.0,0.0,Female
ADOLPHINE,1939,20,20,0,100.0,0.0,Female
BLEUETTE,1939,11,11,0,100.0,0.0,Female
MARIE-MADELEINE,1939,167,167,0,100.0,0.0,Female
STEPHANIA,1939,7,7,0,100.0,0.0,Female
VANDA,1939,7,7,0,100.0,0.0,Female
FLORIDA,1939,4,4,0,100.0,0.0,Female
BERTHINA,1939,3,3,0,100.0,0.0,Female
VIRGINA,1939,4,4,0,100.0,0.0,Female
SATURNINE,1939,3,3,0,100.0,0.0,Female
MARIVONNE,1939,12,12,0,100.0,0.0,Female
JEROMINE,1939,12,12,0,100.0,0.0,Female
MARCELLE,1939,2510,2510,0,100.0,0.0,Female
LAURENCE,1939,124,124,0,100.0,0.0,Female
ZOUBEDA,1939,5,5,0,100.0,0.0,Female
BERNARDETTE,1939,7,7,0,100.0,0.0,Female
SIDONIE,1939,19,19,0,100.0,0.0,Female
ALIN,1939,20,0,20,0.0,100.0,Male
STANISLAW,1939,16,0,16,0.0,100.0,Male
ERNESTO,1939,3,0,3,0.0,100.0,Male
HILARION,1939,820,111,709,13.53658536585366,86.46341463414635,Male
ATHANASE,1939,1559,230,1329,14.753046824887749,85.24695317511225,Male
SIMON,1939,241,0,241,0.0,100.0,Male
REMOND,1939,3,0,3,0.0,100.0,Male
LADISLAS,1939,6,0,6,0.0,100.0,Male
GILBERT,1939,3677,0,3677,0.0,100.0,Male
JEAN-HENRI,1939,3,0,3,0.0,100.0,Male
GATIEN,1939,8,0,8,0.0,100.0,Male
YVAN,1939,211,0,211,0.0,100.0,Male
PEDRO,1939,19,0,19,0.0,100.0,Male
MOÏSE,1939,3,0,3,0.0,100.0,Male
BABYLAS,1939,5,0,5,0.0,100.0,Male
INNOCENT,1939,11,0,11,0.0,100.0,Male
ILDEBERT,1939,10,0,10,0.0,100.0,Male
MEDERIC,1939,11,0,11,0.0,100.0,Male
YVES-MARIE,1939,3,0,3,0.0,100.0,Male
OCTAVE,1939,37,0,37,0.0,100.0,Male
JACQUELIN,1939,4,0,4,0.0,100.0,Male
HENRYK,1939,13,0,13,0.0,100.0,Male
ALPHONSE,1939,315,0,315,0.0,100.0,Male
LUDWIK,1939,3,0,3,0.0,100.0,Male
JEANOT,1939,4,0,4,0.0,100.0,Male
JOSY,1939,1021,840,181,82.27228207639568,17.72771792360431,Unisex
DANY,1939,26027,7836,18191,30.10719637299728,69.89280362700273,Unisex
APPOLINAIRE,1939,632,126,506,19.93670886075949,80.0632911392405,Unisex
TIBURCE,1939,1019,212,807,20.80471050049068,79.19528949950933,Unisex
NICAISE,1939,1786,1255,531,70.26875699888018,29.73124300111982,Unisex
JANY,1939,3897,2256,1641,57.89068514241724,42.10931485758276,Unisex
EUSEBE,1939,1151,212,939,18.41876629018245,81.58123370981755,Unisex
YANICK,1939,3028,482,2546,15.918097754293262,84.08190224570674,Unisex
EUSTACHE,1939,1376,277,1099,20.13081395348837,79.86918604651163,Unisex
MARY,1939,6861,5830,1031,84.97303600058301,15.026963999416996,Unisex
DANNY,1939,3396,610,2786,17.962308598351,82.037691401649,Unisex
SCHOLASTIQUE,1939,1080,835,245,77.31481481481481,22.685185185185187,Unisex
MESMIN,1939,773,183,590,23.67399741267788,76.32600258732212,Unisex
AMOUR,1939,782,287,495,36.70076726342711,63.29923273657288,Unisex
JEANNY,1939,968,718,250,74.17355371900827,25.82644628099173,Unisex
LEONCE,1939,9290,2041,7249,21.96986006458557,78.03013993541443,Unisex
CLAUDY,1939,2240,835,1405,37.27678571428572,62.72321428571429,Unisex
TIMOLEON,1939,481,101,380,20.997920997921,79.002079002079,Unisex
SOCRATE,1939,378,96,282,25.396825396825395,74.60317460317461,Unisex
GABY,1939,4741,2448,2293,51.63467622864375,48.36532377135626,Unisex
ARCADE,1939,883,249,634,28.199320498301244,71.80067950169875,Unisex
JANICK,1939,4109,2203,1906,53.61401800924799,46.38598199075201,Unisex
SOSTHENE,1939,1059,185,874,17.469310670443818,82.53068932955618,Unisex
GODFROY,1939,277,69,208,24.90974729241877,75.09025270758123,Unisex
LEONIDE,1939,1588,1245,343,78.40050377833752,21.599496221662463,Unisex
ANASTASIE,1940,26,26,0,100.0,0.0,Female
MARIE-BERNADETTE,1940,16,16,0,100.0,0.0,Female
LINDA,1940,3,3,0,100.0,0.0,Female
LILIANA,1940,3,3,0,100.0,0.0,Female
MARYLISE,1940,8,8,0,100.0,0.0,Female
ANIC,1940,16,16,0,100.0,0.0,Female
RAOULE,1940,3,3,0,100.0,0.0,Female
ADOLPHINE,1940,6,6,0,100.0,0.0,Female
RENETTE,1940,6,6,0,100.0,0.0,Female
ELIANE,1940,2292,2292,0,100.0,0.0,Female
MARIE-ODILE,1940,33,33,0,100.0,0.0,Female
FRANCINETTE,1940,4,4,0,100.0,0.0,Female
MICHELLE,1940,3336,3336,0,100.0,0.0,Female
CAMILLA,1940,5,5,0,100.0,0.0,Female
JOSEPHINE,1940,385,385,0,100.0,0.0,Female
YOLAINE,1940,15,15,0,100.0,0.0,Female
ADELINE,1940,43,43,0,100.0,0.0,Female
GISHLAINE,1940,13,13,0,100.0,0.0,Female
DANNIE,1940,5,5,0,100.0,0.0,Female
LEOPOLDINE,1940,3,3,0,100.0,0.0,Female
MARCELLINE,1940,69,69,0,100.0,0.0,Female
ISABEL,1940,5,5,0,100.0,0.0,Female
ROSE,1940,753,753,0,100.0,0.0,Female
ANGÈLE,1940,71790,71550,240,99.66569160050146,0.3343083994985374,Female
CASIMIRA,1940,13,13,0,100.0,0.0,Female
HUGUES,1940,25826,189,25637,0.7318206458607605,99.26817935413924,Male
SAINT,1940,17,0,17,0.0,100.0,Male
VICENTE,1940,4,0,4,0.0,100.0,Male
CARLOS,1940,15,0,15,0.0,100.0,Male
JEAN-PAUL,1940,445,0,445,0.0,100.0,Male
APPOLINAIRE,1940,4,0,4,0.0,100.0,Male
JEAN-BAPTISTE,1940,115,0,115,0.0,100.0,Male
JAME,1940,3,0,3,0.0,100.0,Male
MATHURIN,1940,19,0,19,0.0,100.0,Male
LIONEL,1940,238,0,238,0.0,100.0,Male
ALBERIC,1940,6,0,6,0.0,100.0,Male
ABRAHAM,1940,3,0,3,0.0,100.0,Male
CORENTIN,1940,28,0,28,0.0,100.0,Male
ENIO,1940,3,0,3,0.0,100.0,Male
SERVAIS,1940,3,0,3,0.0,100.0,Male
WALTER,1940,35,0,35,0.0,100.0,Male
SALOMON,1940,4,0,4,0.0,100.0,Male
EXPEDIE,1940,9,0,9,0.0,100.0,Male
JOSEPH,1940,378694,477,378217,0.1259592177325228,99.87404078226749,Male
CELESTIN,1940,65,0,65,0.0,100.0,Male
ROSARIO,1940,3,0,3,0.0,100.0,Male
CHARLY,1940,10,0,10,0.0,100.0,Male
IVE,1940,3,0,3,0.0,100.0,Male
YVAN,1940,196,0,196,0.0,100.0,Male
ANTONIO,1940,46,0,46,0.0,100.0,Male
DOMINIQUE,1940,409989,168027,241962,40.98329467375954,59.01670532624046,Unisex
JANY,1940,3897,2256,1641,57.89068514241724,42.10931485758276,Unisex
GABY,1940,4741,2448,2293,51.63467622864375,48.36532377135626,Unisex
YANNIC,1940,671,104,567,15.499254843517138,84.50074515648286,Unisex
ANDOCHE,1940,390,140,250,35.8974358974359,64.1025641025641,Unisex
JANICK,1940,4109,2203,1906,53.61401800924799,46.38598199075201,Unisex
WENCESLAS,1940,877,175,702,19.95438996579248,80.04561003420753,Unisex
CLOUD,1940,101,34,67,33.663366336633665,66.33663366336634,Unisex
FIACRE,1940,253,59,194,23.3201581027668,76.6798418972332,Unisex
HONORAT,1940,652,270,382,41.41104294478527,58.58895705521472,Unisex
DANY,1940,26027,7836,18191,30.10719637299728,69.89280362700273,Unisex
ARCADE,1940,883,249,634,28.199320498301244,71.80067950169875,Unisex
BABYLAS,1940,330,98,232,29.6969696969697,70.3030303030303,Unisex
NICOMEDE,1940,430,193,237,44.88372093023256,55.11627906976744,Unisex
EUSTACHE,1940,1376,277,1099,20.13081395348837,79.86918604651163,Unisex
ALIX,1940,37305,28371,8934,76.05146763168477,23.94853236831524,Unisex
MESMIN,1940,773,183,590,23.67399741267788,76.32600258732212,Unisex
TIMOLEON,1940,481,101,380,20.997920997921,79.002079002079,Unisex
LIN,1940,701,177,524,25.24964336661912,74.75035663338089,Unisex
TIBURCE,1940,1019,212,807,20.80471050049068,79.19528949950933,Unisex
_PRENOMS_RARES,1940,1760252,908578,851674,51.616359475802334,48.38364052419767,Unisex
NICAISE,1940,1786,1255,531,70.26875699888018,29.73124300111982,Unisex
LEONCE,1940,9290,2041,7249,21.96986006458557,78.03013993541443,Unisex
LEONIDE,1940,1588,1245,343,78.40050377833752,21.599496221662463,Unisex
HYACINTHE,1940,4679,1173,3506,25.069459286172258,74.93054071382774,Unisex
CÉCILE,1941,177846,177666,180,99.89878883978274,0.1012111602172666,Female
PRISCA,1941,3,3,0,100.0,0.0,Female
JUANITA,1941,6,6,0,100.0,0.0,Female
ROSANE,1941,3,3,0,100.0,0.0,Female
CLOTILDE,1941,27434,27324,110,99.5990376904571,0.4009623095429029,Female
CASIMIRA,1941,14,14,0,100.0,0.0,Female
ILDA,1941,6,6,0,100.0,0.0,Female
JEANNE,1941,3105,3105,0,100.0,0.0,Female
FERDINANDE,1941,9,9,0,100.0,0.0,Female
URSULA,1941,6,6,0,100.0,0.0,Female
AIDA,1941,4,4,0,100.0,0.0,Female
RUFINE,1941,14,14,0,100.0,0.0,Female
GRACIANNE,1941,5,5,0,100.0,0.0,Female
FLORE,1941,12234,12171,63,99.48504168710151,0.5149583128984796,Female
JEANETTE,1941,5,5,0,100.0,0.0,Female
GERTRUDE,1941,123,123,0,100.0,0.0,Female
LILIA,1941,6,6,0,100.0,0.0,Female
DANIELLE,1941,4368,4368,0,100.0,0.0,Female
ALINE,1941,495,495,0,100.0,0.0,Female
EDDA,1941,14,14,0,100.0,0.0,Female
EMILIENNE,1941,272,272,0,100.0,0.0,Female
VERA,1941,13,13,0,100.0,0.0,Female
STELLA,1941,17,17,0,100.0,0.0,Female
MICHELINE,1941,2035,2035,0,100.0,0.0,Female
ELIA,1941,5,5,0,100.0,0.0,Female
ANTONIN,1941,53,0,53,0.0,100.0,Male
ARSENE,1941,15051,1013,14038,6.730449803999735,93.26955019600028,Male
JAKIE,1941,8,0,8,0.0,100.0,Male
BIENVENU,1941,3,0,3,0.0,100.0,Male
THOMAS,1941,281159,347,280812,0.1234177102635875,99.87658228973642,Male
FRANZ,1941,10,0,10,0.0,100.0,Male
VICTOR,1941,380,0,380,0.0,100.0,Male
PETER,1941,6,0,6,0.0,100.0,Male
LAMBERT,1941,11,0,11,0.0,100.0,Male
ANTON,1941,3,0,3,0.0,100.0,Male
THÉO,1941,16,0,16,0.0,100.0,Male
ANGE,1941,21831,2649,19182,12.134121203792771,87.86587879620723,Male
ROLLAND,1941,116,0,116,0.0,100.0,Male
FLORIS,1941,5,0,5,0.0,100.0,Male
AMAURY,1941,5,0,5,0.0,100.0,Male
HECTOR,1941,23,0,23,0.0,100.0,Male
MEDERIC,1941,10,0,10,0.0,100.0,Male
GIOVANNI,1941,5,0,5,0.0,100.0,Male
ERIK,1941,4,0,4,0.0,100.0,Male
LIONNEL,1941,12,0,12,0.0,100.0,Male
ARCHANGE,1941,4,0,4,0.0,100.0,Male
MARIN,1941,29,0,29,0.0,100.0,Male
SERVAIS,1941,7,0,7,0.0,100.0,Male
REYNALD,1941,3,0,3,0.0,100.0,Male
ODILON,1941,3,0,3,0.0,100.0,Male
MARIE-JOSEPH,1941,2275,1830,445,80.43956043956044,19.56043956043956,Unisex
TIBURCE,1941,1019,212,807,20.80471050049068,79.19528949950933,Unisex
YANNIC,1941,671,104,567,15.499254843517138,84.50074515648286,Unisex
SAINTE,1941,1055,648,407,61.4218009478673,38.5781990521327,Unisex
GUALBERT,1941,497,85,412,17.102615694164992,82.897384305835,Unisex
CALIXTE,1941,3347,540,2807,16.13385121003884,83.86614878996116,Unisex
PULCHERIE,1941,738,579,159,78.45528455284553,21.54471544715448,Unisex
HYACINTHE,1941,4679,1173,3506,25.069459286172258,74.93054071382774,Unisex
OCULI,1941,447,105,342,23.48993288590604,76.51006711409396,Unisex
DANY,1941,26027,7836,18191,30.10719637299728,69.89280362700273,Unisex
FIACRE,1941,253,59,194,23.3201581027668,76.6798418972332,Unisex
CLAUDY,1941,2240,835,1405,37.27678571428572,62.72321428571429,Unisex
JANY,1941,3897,2256,1641,57.89068514241724,42.10931485758276,Unisex
GEORGE,1941,2417,650,1767,26.89284236657013,73.10715763342988,Unisex
JEANNY,1941,968,718,250,74.17355371900827,25.82644628099173,Unisex
ANDOCHE,1941,390,140,250,35.8974358974359,64.1025641025641,Unisex
MERY,1941,515,409,106,79.41747572815534,20.58252427184466,Unisex
HONORAT,1941,652,270,382,41.41104294478527,58.58895705521472,Unisex
MAURILLE,1941,834,214,620,25.65947242206235,74.34052757793765,Unisex
IRENEE,1941,6155,1854,4301,30.121852152721363,69.87814784727864,Unisex
ALIX,1941,37305,28371,8934,76.05146763168477,23.94853236831524,Unisex
AGNAN,1941,455,124,331,27.25274725274725,72.74725274725274,Unisex
JANICK,1941,4109,2203,1906,53.61401800924799,46.38598199075201,Unisex
LEONCE,1941,9290,2041,7249,21.96986006458557,78.03013993541443,Unisex
SCHOLASTIQUE,1941,1080,835,245,77.31481481481481,22.685185185185187,Unisex
SATURNINE,1942,3,3,0,100.0,0.0,Female
MARIVONNE,1942,10,10,0,100.0,0.0,Female
ANITA,1942,222,222,0,100.0,0.0,Female
ISABELLE,1942,224,224,0,100.0,0.0,Female
EDWIGE,1942,21241,20689,552,97.40125229508968,2.598747704910315,Female
RENELISE,1942,9,9,0,100.0,0.0,Female
CESARINE,1942,10,10,0,100.0,0.0,Female
CLAUDIE,1942,24804,24545,259,98.95581357845508,1.044186421544912,Female
STELLA,1942,8,8,0,100.0,0.0,Female
AURORE,1942,17,17,0,100.0,0.0,Female
PULCHERIE,1942,6,6,0,100.0,0.0,Female
MARGUERITTE,1942,9,9,0,100.0,0.0,Female
FLORENTINE,1942,9,9,0,100.0,0.0,Female
NELLIE,1942,6,6,0,100.0,0.0,Female
LUCINE,1942,4,4,0,100.0,0.0,Female
MADELEINE,1942,2591,2591,0,100.0,0.0,Female
EPIPHANIE,1942,4,4,0,100.0,0.0,Female
ROSEMARY,1942,3,3,0,100.0,0.0,Female
LORETTE,1942,14,14,0,100.0,0.0,Female
AMÉLIE,1942,58,58,0,100.0,0.0,Female
ANGÉLIQUE,1942,3,3,0,100.0,0.0,Female
ELODIE,1942,4,4,0,100.0,0.0,Female
NOELLA,1942,67,67,0,100.0,0.0,Female
ROSARIO,1942,6,6,0,100.0,0.0,Female
OCULIE,1942,3,3,0,100.0,0.0,Female
LOICK,1942,3,0,3,0.0,100.0,Male
JEAN-GEORGES,1942,7,0,7,0.0,100.0,Male
CLOVIS,1942,36,0,36,0.0,100.0,Male
GERAUD,1942,7,0,7,0.0,100.0,Male
JUSTIN,1942,62,0,62,0.0,100.0,Male
JEAN-PHILIPPE,1942,57,0,57,0.0,100.0,Male
JEAN-GABRIEL,1942,4,0,4,0.0,100.0,Male
RENÉ,1942,516630,397,516233,0.0768441631341579,99.92315583686585,Male
ABRAHAM,1942,4,0,4,0.0,100.0,Male
JASMIN,1942,3,0,3,0.0,100.0,Male
ANNET,1942,3,0,3,0.0,100.0,Male
AMED,1942,3,0,3,0.0,100.0,Male
CHARLEY,1942,5,0,5,0.0,100.0,Male
ALBAN,1942,35,0,35,0.0,100.0,Male
CHARLY,1942,18,0,18,0.0,100.0,Male
ARISTIDE,1942,28,0,28,0.0,100.0,Male
MARIO,1942,69,0,69,0.0,100.0,Male
DIETER,1942,37,0,37,0.0,100.0,Male
EXPEDIT,1942,14,0,14,0.0,100.0,Male
RÉGIS,1942,11,0,11,0.0,100.0,Male
WERNER,1942,56,0,56,0.0,100.0,Male
DARIO,1942,3,0,3,0.0,100.0,Male
WILLIAMS,1942,10,0,10,0.0,100.0,Male
THEOBALD,1942,6,0,6,0.0,100.0,Male
JEAN-PAUL,1942,835,0,835,0.0,100.0,Male
DANY,1942,26027,7836,18191,30.10719637299728,69.89280362700273,Unisex
JANICK,1942,4109,2203,1906,53.61401800924799,46.38598199075201,Unisex
ALIX,1942,37305,28371,8934,76.05146763168477,23.94853236831524,Unisex
ANGE-MARIE,1942,650,290,360,44.61538461538462,55.38461538461539,Unisex
MARIE-JOSEPH,1942,2275,1830,445,80.43956043956044,19.56043956043956,Unisex
MACAIRE,1942,240,57,183,23.75,76.25,Unisex
HYACINTHE,1942,4679,1173,3506,25.069459286172258,74.93054071382774,Unisex
ARCADE,1942,883,249,634,28.199320498301244,71.80067950169875,Unisex
EULOGE,1942,621,198,423,31.88405797101449,68.11594202898551,Unisex
EUSEBE,1942,1151,212,939,18.41876629018245,81.58123370981755,Unisex
YANICK,1942,3028,482,2546,15.918097754293262,84.08190224570674,Unisex
SCHOLASTIQUE,1942,1080,835,245,77.31481481481481,22.685185185185187,Unisex
SABAS,1942,607,220,387,36.24382207578254,63.75617792421746,Unisex
IRENEE,1942,6155,1854,4301,30.121852152721363,69.87814784727864,Unisex
CAMILLE,1942,287709,207732,79977,72.20212089298562,27.79787910701437,Unisex
DOMINIQUE,1942,409989,168027,241962,40.98329467375954,59.01670532624046,Unisex
NICAISE,1942,1786,1255,531,70.26875699888018,29.73124300111982,Unisex
_PRENOMS_RARES,1942,1760252,908578,851674,51.616359475802334,48.38364052419767,Unisex
AGNAN,1942,455,124,331,27.25274725274725,72.74725274725274,Unisex
MAURILLE,1942,834,214,620,25.65947242206235,74.34052757793765,Unisex
CREPIN,1942,606,136,470,22.44224422442244,77.55775577557755,Unisex
SERVAIS,1942,812,150,662,18.47290640394089,81.5270935960591,Unisex
MODESTE,1942,1853,656,1197,35.4020507285483,64.59794927145171,Unisex
JANY,1942,3897,2256,1641,57.89068514241724,42.10931485758276,Unisex
GABY,1942,4741,2448,2293,51.63467622864375,48.36532377135626,Unisex
MAGDA,1943,3,3,0,100.0,0.0,Female
LOUISIANE,1943,6,6,0,100.0,0.0,Female
RAYMONDE,1943,1746,1746,0,100.0,0.0,Female
JOSSELINE,1943,147,147,0,100.0,0.0,Female
MARION,1943,8,8,0,100.0,0.0,Female
NICOLLE,1943,451,451,0,100.0,0.0,Female
BERTHE,1943,213,213,0,100.0,0.0,Female
CYRILLIA,1943,6,6,0,100.0,0.0,Female
IRENA,1943,7,7,0,100.0,0.0,Female
EDITHE,1943,21,21,0,100.0,0.0,Female
AMÉLIE,1943,52,52,0,100.0,0.0,Female
HANNA,1943,7,7,0,100.0,0.0,Female
MARIANNA,1943,5,5,0,100.0,0.0,Female
SYMPHORIENNE,1943,4,4,0,100.0,0.0,Female
MARTHE,1943,582,582,0,100.0,0.0,Female
JOSETTE,1943,4933,4933,0,100.0,0.0,Female
HENRIANE,1943,3,3,0,100.0,0.0,Female
TRINITE,1943,4,4,0,100.0,0.0,Female
MARIE-COLETTE,1943,3,3,0,100.0,0.0,Female
JUDITH,1943,11,11,0,100.0,0.0,Female
